RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E-16
Borehole,1.1
Probe Serial#,23720000,Cal Date (m/d/y),06/05/2023
Reel Serial#,32500000
Reading Date(m/d/y),07/18/2024,13:17:03
Depth,-20.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.0123048,-0.0113277,0.0048402,-0.0054003
-1.0,0.0119035,-0.0108515,0.0045677,-0.0049292
-1.5,0.0108366,-0.010064,0.0047636,-0.0048172
-2.0,0.0094904,-0.0086066,0.0050831,-0.0047554
-2.5,0.0071192,-0.006398,0.0054551,-0.0057835
-3.0,0.0040885,-0.0031525,0.0050592,-0.0046493
-3.5,0.0019539,-0.0011004,0.00450751,-0.0042541
-4.0,0.0011493,-0.0002134,0.0032535,-0.0030867
-4.5,0.0020546,-0.0012596,0.0013939,-0.0011305
-5.0,0.0019868,-0.0011743,0.0003252,-0.0001669
-5.5,0.0024761,-0.0014199,0.0001667,0.0001167
-6.0,0.0031306,-0.0026527,0.0004438,-0.0004394
-6.5,0.0024101,-0.0015176,0.0011131,-0.0009906
-7.0,0.0015161,-0.0006721,0.0012201,-0.0011201
-7.5,0.0004208,0.0003676,0.0011556,-0.000988
-8.0,-0.0001827,0.0010865,0.00138,-0.0012661
-8.5,-0.0002882,0.0011877,0.0023662,-0.0020274
-9.0,-0.0017766,0.0024548,0.0005928,-0.0007996
-9.5,-0.0023096,0.0031972,0.0005236,-0.0003725
-10.0,-0.0017235,0.0025825,0.0007995,-0.0006907
-10.5,0.0005874,0.0002081,-0.0013835,0.00151
-11.0,0.0004376,0.0003351,-0.0027901,0.0029069
-11.5,-0.0008436,0.0017386,-0.0018741,0.0022741
-12.0,-0.0036075,0.0040274,0.0004759,-0.0006802
-12.5,-0.005884,0.0066553,0.0034686,-0.0034138
-13.0,-0.0080035,0.008777,0.0058533,-0.0057884
-13.5,-0.0101185,0.0109901,0.0069607,-0.0068859
-14.0,-0.0116214,0.0123687,0.0072799,-0.0071883
-14.5,-0.0111964,0.0117678,0.0067623,-0.0063548
-15.0,-0.0059332,0.0068815,0.0056059,-0.006048
-15.5,-0.0043453,0.0051486,0.0069222,-0.0068203
-16.0,-0.0024857,0.0033299,0.00714431,-0.0070751
-16.5,-0.0000091,0.0007801,0.0056929,-0.0056383
-17.0,0.0028653,-0.0021049,0.003379,-0.0033019
-17.5,0.0058787,-0.0051829,0.0014811,-0.0011682
-18.0,0.0076455,-0.0067815,-0.0003693,0.0000870002
-18.5,0.0098426,-0.009111,-0.0030586,0.0031214
-19.0,0.0117812,-0.0110775,-0.0067314,0.0067369
-19.5,0.0117942,-0.0110001,-0.0102903,0.0103484
-20.0,0.0109103,-0.01018,-0.0128253,0.0128689
-20.5,0.0102587,-0.0095037,-0.0140627,0.0140829


