RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,Rozmarin Jerusalem
Borehole,1 E
Probe Serial#,38560000,Cal Date (m/d/y),12/22/2025
Reel Serial#,54530000
Reading Date(m/d/y),01/26/2026,10:47:44
Depth,-20.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01214514,-0.01067825,0.00357305,-0.00335459
-1.0,0.01195307,-0.01093642,0.00437537,-0.00424982
-1.5,0.01114346,-0.01020470,0.00493727,-0.00485327
-2.0,0.00990943,-0.00898013,0.00487940,-0.00468780
-2.5,0.00754714,-0.00670850,0.00600584,-0.00525320
-3.0,0.00461040,-0.00355131,0.00488335,-0.00526683
-3.5,0.00217719,-0.00125983,0.00452420,-0.00436485
-4.0,0.00117879,-0.00023545,0.00338144,-0.00314890
-4.5,0.00216209,-0.00126368,0.00142770,-0.00126842
-5.0,0.00223008,-0.00130041,0.00029687,-0.00017008
-5.5,0.00251978,-0.00147730,0.00012520,0.00022878
-6.0,0.00348141,-0.00265608,0.00038212,-0.00030029
-6.5,0.00265679,-0.00170857,0.00107807,-0.00089567
-7.0,0.00167670,-0.00081131,0.00125183,-0.00108649
-7.5,0.00074708,0.00019091,0.00112307,-0.00094926
-8.0,-0.00008160,0.00101458,0.00137511,-0.00115561
-8.5,-0.00011991,0.00106040,0.00248374,-0.00197125
-9.0,-0.00159818,0.00244611,0.00070977,-0.00080822
-9.5,-0.00221703,0.00312671,0.00053259,-0.00034086
-10.0,-0.00183449,0.00275207,0.00089843,-0.00067247
-10.5,0.00063573,0.00028730,-0.00114598,0.00132103
-11.0,0.00058478,0.00029040,-0.00273389,0.00290720
-11.5,-0.00070822,0.00148912,-0.00201440,0.00244127
-12.0,-0.00291933,0.00394864,0.00030427,-0.00030721
-12.5,-0.00552597,0.00642033,0.00336798,-0.00317383
-13.0,-0.00778396,0.00865604,0.00581573,-0.00566943
-13.5,-0.00985108,0.01072586,0.00707588,-0.00688929
-14.0,-0.01146112,0.01232989,0.00744564,-0.00727851
-14.5,-0.01129745,0.01204634,0.00684252,-0.00670354
-15.0,-0.00603986,0.00712138,0.00591680,-0.00559935
-15.5,-0.00434620,0.00518557,0.00694411,-0.00677025
-16.0,-0.00250397,0.00344637,0.00723811,-0.00706713
-16.5,-0.00007122,0.00090338,0.00592977,-0.00573557
-17.0,0.00275416,-0.00187137,0.00357362,-0.00338231
-17.5,0.00579085,-0.00489709,0.00144129,-0.00126055
-18.0,0.00762075,-0.00669554,0.00006200,0.00018395
-18.5,0.00974606,-0.00891522,-0.00282429,0.00300846
-19.0,0.01177342,-0.01091184,-0.00643957,0.00663302
-19.5,0.01192126,-0.01097433,-0.01004946,0.01022271
-20.0,0.01103488,-0.01016094,-0.01267296,0.01284349
-20.5,0.01035712,-0.00933708,-0.01399933,0.01422782
