RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E-16
Borehole,1.1
Probe Serial#,23720000,Cal Date (m/d/y),06/05/2023
Reel Serial#,32500000
Reading Date(m/d/y),07/18/2024,13:56:05
Depth,-20.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.011703,-0.0108985,0.0048777,-0.0050688
-1.0,0.0118412,-0.0107685,0.0050509,-0.0048426
-1.5,0.0109248,-0.0099334,0.0049399,-0.0048126
-2.0,0.0095735,-0.008452,0.0048755,-0.0047381
-2.5,0.0072147,-0.0062717,0.0057079,-0.0057725
-3.0,0.0041953,-0.0030323,0.00488391,-0.0046198
-3.5,0.0020146,-0.0009578,0.0044064,-0.0042382
-4.0,0.0012481,-0.0000921,0.0031556,-0.0030902
-4.5,0.0021709,-0.0011188,0.0013353,-0.0011341
-5.0,0.0021024,-0.0010593,0.0003132,-0.0001413
-5.5,0.0026039,-0.0012965,0.0001156,0.0001688
-6.0,0.0032381,-0.0025101,0.0004164,-0.0004653
-6.5,0.0025065,-0.0013825,0.001119,-0.0009589
-7.0,0.0016316,-0.0005407,0.0012124,-0.0011132
-7.5,0.0005382,0.0005298,0.001164,-0.0009898
-8.0,-0.0000572,0.0012347,0.0013492,-0.0013054
-8.5,-0.0001436,0.001263,0.0023626,-0.0020542
-9.0,-0.0016664,0.0025866,0.000555501,-0.0007846
-9.5,-0.0021921,0.0033296,0.0005101,-0.0003391
-10.0,-0.0016066,0.0027205,0.0007863,-0.0006899
-10.5,0.0007459,0.0003304,-0.0013427,0.0015187
-11.0,0.000567,0.0004678,-0.0028013,0.0029273
-11.5,-0.0007239,0.0018488,-0.0018954,0.0022919
-12.0,-0.0035062,0.0041608,0.0005404,-0.000666
-12.5,-0.0057615,0.0068041,0.0034968,-0.003407
-13.0,-0.0078738,0.0089299,0.0058731,-0.0056872
-13.5,-0.0100043,0.0111434,0.0069715,-0.0068973
-14.0,-0.0114783,0.0125164,0.0072786,-0.0071571
-14.5,-0.0110403,0.0118948,0.0067784,-0.0063221
-15.0,-0.0057583,0.0069824,0.0056119,-0.0060418
-15.5,-0.0041996,0.0052879,0.0069375,-0.0068107
-16.0,-0.0023174,0.0034722,0.0071604,-0.0070617
-16.5,0.0001554,0.0009038,0.0057467,-0.005596
-17.0,0.00304,-0.0019732,0.0034019,-0.0032572
-17.5,0.0060461,-0.0050514,0.0015148,-0.0011677
-18.0,0.007838,-0.0066229,-0.0002983,0.0001008
-18.5,0.01002,-0.0089679,-0.0029907,0.0031419
-19.0,0.0119761,-0.0109444,-0.0066651,0.0068118
-19.5,0.0119616,-0.010843,-0.0102697,0.010352
-20.0,0.0111022,-0.0100294,-0.0127519,0.0128995
-20.5,0.0104415,-0.0093551,-0.0139535,0.0141742


