RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVPM
Borehole,P63
Probe Serial#,23780000,Cal Date (m/d/y),04/22/2020
Reel Serial#,32500000
Reading Date(m/d/y),09/26/2023,02:03:08
Depth,-26.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01076047,-0.00968249,-0.00226687,0.00317919
-1.0,0.01154391,-0.01048723,-0.00364804,0.00447347
-1.5,0.01136745,-0.01065992,-0.00445216,0.00519394
-2.0,0.00907999,-0.00880915,-0.00537513,0.00552788
-2.5,0.00795419,-0.00762561,-0.00473508,0.00491332
-3.0,0.00747122,-0.00731045,-0.00083059,0.00120955
-3.5,0.00648512,-0.00579672,-0.00167255,0.00203981
-4.0,0.00811842,-0.00753721,-0.00630033,0.00711008
-4.5,0.00583664,-0.00553107,-0.01091241,0.01146520
-5.0,0.00574702,-0.00512715,-0.01099012,0.01148309
-5.5,0.00526586,-0.00494568,-0.00896947,0.00921447
-6.0,0.00612069,-0.00564300,-0.00649040,0.00674511
-6.5,0.00871627,-0.00800021,-0.00353645,0.00416836
-7.0,0.00920844,-0.00843955,-0.00250037,0.00297056
-7.5,0.00933629,-0.00883164,-0.00298869,0.00354639
-8.0,0.00873381,-0.00800697,-0.00086985,0.00153251
-8.5,-0.00260053,0.00308416,0.00312977,-0.00246979
-9.0,-0.00796306,0.00878230,0.00294948,-0.00234928
-9.5,-0.01214495,0.01287557,-0.00076941,0.00089303
-10.0,-0.00972373,0.01049701,-0.00276709,0.00342811
-10.5,0.00356877,-0.00289428,-0.00121488,0.00177368
-11.0,0.00996503,-0.00930349,0.00062040,-0.00001982
-11.5,0.01221281,-0.01161093,0.00154428,-0.00096614
-12.0,0.01268916,-0.01236535,0.00012489,0.00000391
-12.5,0.01190957,-0.01132680,-0.00316062,0.00359687
-13.0,0.00833395,-0.00799109,-0.00481186,0.00533724
-13.5,0.00681353,-0.00619979,-0.00367606,0.00419641
-14.0,0.00568586,-0.00511563,-0.00244156,0.00293084
-14.5,0.00333361,-0.00262291,-0.00111754,0.00149776
-15.0,0.00346271,-0.00279070,-0.00337251,0.00395165
-15.5,0.00631221,-0.00595207,-0.00632837,0.00681433
-16.0,0.01867218,-0.01785499,-0.00306460,0.00354736
-16.5,0.03065069,-0.03009780,0.00638265,-0.00540364
-17.0,0.02861152,-0.02817718,0.00876336,-0.00875079
-17.5,0.02150602,-0.02130404,0.00337524,-0.00370622
-18.0,0.01404397,-0.01369993,-0.00080341,0.00081977
-18.5,0.00946551,-0.00905076,-0.00275114,0.00336880
-19.0,0.00592553,-0.00525341,-0.00321187,0.00375868
-19.5,0.00182926,-0.00115314,-0.00407623,0.00444270
-20.0,-0.00016164,0.00057038,-0.00632309,0.00689904
-20.5,0.00272413,-0.00230060,-0.00854220,0.00854579
-21.0,0.00419324,-0.00387103,-0.01097176,0.01106678
-21.5,0.00516888,-0.00499565,-0.01131026,0.01171440
-22.0,0.00459785,-0.00397103,-0.00930949,0.00945227
-22.5,0.00433258,-0.00407382,-0.00682158,0.00697644
-23.0,0.00635884,-0.00569610,-0.00421183,0.00439422
-23.5,0.00570926,-0.00498750,-0.00827946,0.00845839
-24.0,0.00765857,-0.00738474,-0.01308420,0.01317635
-24.5,0.00991021,-0.00971046,-0.01124463,0.01134738
-25.0,0.01228463,-0.01200631,-0.00414401,0.00436887
-25.5,0.00924095,-0.00895687,-0.00048237,0.00099762
-26.0,0.00154201,-0.00094352,-0.00264349,0.00254661
