RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVPM
Borehole,IN-63
Probe Serial#,24000000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),07/01/2023,21:47:00
Depth,-26.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01073638,-0.00992017,-0.00212335,0.00283314
-1.0,0.01140965,-0.01056755,-0.00357846,0.00425959
-1.5,0.01168106,-0.01094370,-0.00445677,0.00506924
-2.0,0.00915206,-0.00881913,-0.00536481,0.00552102
-2.5,0.00795536,-0.00759076,-0.00470857,0.00483308
-3.0,0.00759583,-0.00728872,-0.00067833,0.00104600
-3.5,0.00621459,-0.00580203,-0.00187398,0.00209044
-4.0,0.00810235,-0.00756700,-0.00669688,0.00670909
-4.5,0.00585962,-0.00551402,-0.01118058,0.01116209
-5.0,0.00567707,-0.00524589,-0.01118253,0.01118628
-5.5,0.00521029,-0.00496432,-0.00908213,0.00905552
-6.0,0.00607876,-0.00571659,-0.00638689,0.00652869
-6.5,0.00848036,-0.00813847,-0.00385894,0.00385857
-7.0,0.00907447,-0.00872184,-0.00272583,0.00270091
-7.5,0.00920746,-0.00898906,-0.00322245,0.00331522
-8.0,0.00853459,-0.00820008,-0.00135061,0.00144673
-8.5,-0.00259560,0.00282811,0.00259211,-0.00250955
-9.0,-0.00817033,0.00849644,0.00280952,-0.00281899
-9.5,-0.01225287,0.01265827,-0.00071058,0.00075389
-10.0,-0.01060823,0.01065866,-0.00307412,0.00314292
-10.5,0.00348607,-0.00303131,-0.00153213,0.00156447
-11.0,0.00971390,-0.00946068,0.00036197,-0.00028263
-11.5,0.01207771,-0.01176437,0.00140702,-0.00139787
-12.0,0.01274279,-0.01236361,0.00027894,-0.00015794
-12.5,0.01183630,-0.01147928,-0.00314191,0.00328568
-13.0,0.00842621,-0.00799905,-0.00508186,0.00515996
-13.5,0.00655593,-0.00633441,-0.00416909,0.00411378
-14.0,0.00566894,-0.00506827,-0.00265755,0.00270264
-14.5,0.00310759,-0.00275852,-0.00165676,0.00155395
-15.0,0.00328914,-0.00276485,-0.00324755,0.00319158
-15.5,0.00617702,-0.00587121,-0.00657918,0.00659705
-16.0,0.01837830,-0.01796327,-0.00362834,0.00369139
-16.5,0.03013306,-0.03004594,0.00510098,-0.00502349
-17.0,0.02872245,-0.02818833,0.00878394,-0.00873481
-17.5,0.02160607,-0.02125468,0.00372030,-0.00380130
-18.0,0.01410658,-0.01368769,-0.00060014,0.00062131
-18.5,0.00952506,-0.00912695,-0.00299224,0.00286368
-19.0,0.00584706,-0.00562022,-0.00350875,0.00356023
-19.5,0.00185615,-0.00152222,-0.00401862,0.00400094
-20.0,-0.00046855,0.00069823,-0.00619048,0.00615347
-20.5,0.00236861,-0.00214368,-0.00834487,0.00830637
-21.0,0.00410555,-0.00380619,-0.01091904,0.01092130
-21.5,0.00506976,-0.00488981,-0.01180077,0.01176152
-22.0,0.00453922,-0.00427916,-0.00952024,0.00955930
-22.5,0.00419400,-0.00399350,-0.00721903,0.00715760
-23.0,0.00614599,-0.00580369,-0.00421883,0.00425866
-23.5,0.00522414,-0.00499268,-0.00789608,0.00796025
-24.0,0.00748622,-0.00727996,-0.01300187,0.01288848
-24.5,0.00976949,-0.00957574,-0.01183307,0.01174129
-25.0,0.01224066,-0.01192563,-0.00487679,0.00497671
-25.5,0.00949755,-0.00920527,-0.00082409,0.00097116
-26.0,0.00165670,-0.00110756,-0.00236605,0.00226960
