RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVPM
Borehole,P63
Probe Serial#,23780000,Cal Date (m/d/y),04/22/2020
Reel Serial#,32500000
Reading Date(m/d/y),09/01/2023,23:40:16
Depth,-26.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01063197,-0.00979410,-0.00231185,0.00298282
-1.0,0.01142993,-0.01059439,-0.00365130,0.00427792
-1.5,0.01153179,-0.01076172,-0.00450222,0.00506080
-2.0,0.00904359,-0.00878673,-0.00542667,0.00542416
-2.5,0.00795796,-0.00763062,-0.00472314,0.00488150
-3.0,0.00744492,-0.00732453,-0.00083235,0.00116921
-3.5,0.00646082,-0.00582547,-0.00161670,0.00197511
-4.0,0.00812530,-0.00757780,-0.00636476,0.00701811
-4.5,0.00587904,-0.00553677,-0.01085229,0.01147997
-5.0,0.00579046,-0.00513368,-0.01099309,0.01147326
-5.5,0.00530501,-0.00497074,-0.00901323,0.00917661
-6.0,0.00605424,-0.00565224,-0.00655974,0.00669202
-6.5,0.00871501,-0.00802753,-0.00356270,0.00413840
-7.0,0.00915843,-0.00846050,-0.00247754,0.00293584
-7.5,0.00940030,-0.00887267,-0.00299991,0.00354492
-8.0,0.00873764,-0.00806525,-0.00099068,0.00155721
-8.5,-0.00252251,0.00304291,0.00297471,-0.00231844
-9.0,-0.00794599,0.00874092,0.00299707,-0.00234434
-9.5,-0.01216108,0.01287472,-0.00075043,0.00089907
-10.0,-0.00994408,0.01050845,-0.00284423,0.00345135
-10.5,0.00352097,-0.00306386,-0.00123091,0.00177518
-11.0,0.00996884,-0.00929422,0.00057470,0.00000336
-11.5,0.01219117,-0.01160786,0.00160492,-0.00107279
-12.0,0.01270942,-0.01236634,0.00022204,-0.00000477
-12.5,0.01191662,-0.01131831,-0.00306403,0.00363608
-13.0,0.00840788,-0.00797520,-0.00481411,0.00540792
-13.5,0.00680713,-0.00618246,-0.00363462,0.00419562
-14.0,0.00565747,-0.00511123,-0.00235787,0.00295446
-14.5,0.00329983,-0.00260680,-0.00108430,0.00156116
-15.0,0.00347302,-0.00283868,-0.00336632,0.00409321
-15.5,0.00619784,-0.00603566,-0.00638147,0.00680552
-16.0,0.01840400,-0.01794925,-0.00316861,0.00343370
-16.5,0.03063827,-0.03010293,0.00629406,-0.00554320
-17.0,0.02867057,-0.02818937,0.00878201,-0.00876407
-17.5,0.02159706,-0.02117526,0.00352590,-0.00361564
-18.0,0.01408054,-0.01364235,-0.00073814,0.00084083
-18.5,0.00952828,-0.00908388,-0.00280567,0.00337940
-19.0,0.00593320,-0.00524868,-0.00315605,0.00378611
-19.5,0.00188700,-0.00113214,-0.00399584,0.00448812
-20.0,-0.00010839,0.00058271,-0.00624615,0.00686968
-20.5,0.00254711,-0.00232550,-0.00842065,0.00856806
-21.0,0.00414964,-0.00389864,-0.01093345,0.01102708
-21.5,0.00511903,-0.00501467,-0.01124567,0.01170756
-22.0,0.00459347,-0.00397077,-0.00929496,0.00945191
-22.5,0.00429711,-0.00410523,-0.00684835,0.00701062
-23.0,0.00635953,-0.00568402,-0.00421016,0.00432921
-23.5,0.00574596,-0.00503113,-0.00828437,0.00837187
-24.0,0.00767585,-0.00741942,-0.01313446,0.01312409
-24.5,0.00991443,-0.00972906,-0.01128069,0.01136264
-25.0,0.01230405,-0.01199450,-0.00430600,0.00450053
-25.5,0.00934680,-0.00904858,-0.00047456,0.00097789
-26.0,0.00153943,-0.00096556,-0.00259699,0.00256567
