RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVPM
Borehole,IN-TVPM-63
Probe Serial#,24000000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),02/02/2023,16:11:11
Depth,-26.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.00872635,-0.00722030,-0.00393714,0.00492605
-1.0,0.00988786,-0.00881259,-0.00484711,0.00574892
-1.5,0.01050088,-0.00955789,-0.00527547,0.00614366
-2.0,0.00930536,-0.00846724,-0.00508948,0.00604987
-2.5,0.00781861,-0.00713418,-0.00463400,0.00542135
-3.0,0.00804417,-0.00712543,-0.00077196,0.00194735
-3.5,0.00601842,-0.00528988,-0.00088502,0.00195549
-4.0,0.00799753,-0.00714864,-0.00638524,0.00748804
-4.5,0.00574872,-0.00488926,-0.01080986,0.01185382
-5.0,0.00559389,-0.00466662,-0.01084368,0.01175050
-5.5,0.00509764,-0.00439702,-0.00851715,0.00967207
-6.0,0.00556515,-0.00465358,-0.00675575,0.00777446
-6.5,0.00843459,-0.00764795,-0.00321733,0.00415126
-7.0,0.00901272,-0.00820861,-0.00229500,0.00323976
-7.5,0.00917579,-0.00845911,-0.00282610,0.00382935
-8.0,0.00860212,-0.00774546,-0.00063094,0.00168324
-8.5,-0.00307058,0.00380655,0.00332455,-0.00228365
-9.0,-0.00816229,0.00903043,0.00304526,-0.00189878
-9.5,-0.01238564,0.01325535,-0.00065637,0.00175923
-10.0,-0.00956650,0.01043193,-0.00260183,0.00366400
-10.5,0.00454199,-0.00381285,-0.00096772,0.00192534
-11.0,0.00994849,-0.00911009,0.00065204,0.00022400
-11.5,0.01217431,-0.01140587,0.00187887,-0.00083857
-12.0,0.01268394,-0.01184795,0.00012548,0.00082331
-12.5,0.01177757,-0.01093224,-0.00298005,0.00395620
-13.0,0.00804502,-0.00720262,-0.00463925,0.00566526
-13.5,0.00669300,-0.00582554,-0.00324753,0.00432877
-14.0,0.00539924,-0.00450150,-0.00207990,0.00319030
-14.5,0.00306873,-0.00229858,-0.00077160,0.00181930
-15.0,0.00336476,-0.00252177,-0.00348983,0.00465234
-15.5,0.00716206,-0.00627107,-0.00621089,0.00706842
-16.0,0.02057031,-0.01976166,-0.00205469,0.00297994
-16.5,0.03057583,-0.02982893,0.00659120,-0.00555021
-17.0,0.02834261,-0.02751254,0.00887623,-0.00770597
-17.5,0.02081301,-0.02005420,0.00307330,-0.00202956
-18.0,0.01357443,-0.01272229,-0.00071140,0.00173848
-18.5,0.00901194,-0.00815800,-0.00274000,0.00379104
-19.0,0.00566632,-0.00478645,-0.00293248,0.00396843
-19.5,0.00154526,-0.00064969,-0.00383652,0.00479525
-20.0,-0.00020965,0.00086994,-0.00616442,0.00717160
-20.5,0.00333670,-0.00240584,-0.00814244,0.00934867
-21.0,0.00430793,-0.00341425,-0.01056351,0.01173087
-21.5,0.00559383,-0.00476034,-0.01082534,0.01187018
-22.0,0.00432965,-0.00348124,-0.00839139,0.00949099
-22.5,0.00498190,-0.00415263,-0.00573004,0.00682224
-23.0,0.00627608,-0.00542591,-0.00385542,0.00491812
-23.5,0.00568332,-0.00479887,-0.00880168,0.01012481
-24.0,0.00842696,-0.00760461,-0.01317229,0.01418728
-24.5,0.01057325,-0.00989328,-0.01008557,0.01110292
-25.0,0.01267917,-0.01181942,-0.00334881,0.00426834
-25.5,0.00870130,-0.00789528,-0.00029148,0.00131567
-26.0,0.00120418,-0.00019577,-0.00247523,0.00359876
