RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVPM
Borehole,IN-TVPM-63
Probe Serial#,24000000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),06/02/2023,18:39:11
Depth,-26.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01197912,-0.01175380,-0.00598849,0.00612398
-1.0,0.01240331,-0.01201633,-0.00625319,0.00646795
-1.5,0.01215523,-0.01180321,-0.00663009,0.00683560
-2.0,0.00914739,-0.00875618,-0.00562229,0.00558035
-2.5,0.00805287,-0.00792606,-0.00479280,0.00474565
-3.0,0.00767202,-0.00733543,-0.00056310,0.00054641
-3.5,0.00632598,-0.00612754,-0.00225203,0.00207151
-4.0,0.00819466,-0.00783998,-0.00671626,0.00662809
-4.5,0.00596832,-0.00571413,-0.01125609,0.01106682
-5.0,0.00573879,-0.00538719,-0.01124955,0.01111136
-5.5,0.00537074,-0.00519259,-0.00914322,0.00903521
-6.0,0.00629643,-0.00603040,-0.00653784,0.00655726
-6.5,0.00858549,-0.00831663,-0.00384277,0.00383294
-7.0,0.00912145,-0.00892033,-0.00279930,0.00270303
-7.5,0.00932156,-0.00920877,-0.00334873,0.00331358
-8.0,0.00866354,-0.00840762,-0.00137781,0.00134508
-8.5,-0.00209552,0.00235510,0.00262397,-0.00256030
-9.0,-0.00794022,0.00818074,0.00274638,-0.00285366
-9.5,-0.01224004,0.01255969,-0.00075849,0.00073408
-10.0,-0.01052420,0.01056081,-0.00311145,0.00302837
-10.5,0.00362962,-0.00307871,-0.00152922,0.00146921
-11.0,0.00981936,-0.00945484,0.00028224,-0.00034859
-11.5,0.01204627,-0.01180807,0.00137847,-0.00144542
-12.0,0.01277319,-0.01241300,0.00009189,-0.00002242
-12.5,0.01187880,-0.01157487,-0.00326815,0.00328454
-13.0,0.00863053,-0.00827018,-0.00515307,0.00509688
-13.5,0.00658263,-0.00631410,-0.00429283,0.00400367
-14.0,0.00574428,-0.00528581,-0.00274717,0.00265027
-14.5,0.00306790,-0.00289082,-0.00170158,0.00140758
-15.0,0.00322739,-0.00287815,-0.00340883,0.00324383
-15.5,0.00597439,-0.00587380,-0.00666537,0.00652894
-16.0,0.01798545,-0.01769810,-0.00358595,0.00339402
-16.5,0.03021504,-0.03003364,0.00517705,-0.00525726
-17.0,0.02875498,-0.02843438,0.00872940,-0.00884316
-17.5,0.02194275,-0.02172600,0.00347797,-0.00374766
-18.0,0.01410878,-0.01386719,-0.00076748,0.00059776
-18.5,0.00949299,-0.00914444,-0.00307404,0.00297442
-19.0,0.00583702,-0.00560625,-0.00355542,0.00352144
-19.5,0.00180111,-0.00159205,-0.00413139,0.00403619
-20.0,-0.00042266,0.00081435,-0.00633311,0.00616497
-20.5,0.00223598,-0.00208556,-0.00836368,0.00828851
-21.0,0.00411389,-0.00385155,-0.01109237,0.01089038
-21.5,0.00506509,-0.00481438,-0.01179417,0.01165073
-22.0,0.00454293,-0.00415332,-0.00952044,0.00934584
-22.5,0.00425057,-0.00408074,-0.00723753,0.00699785
-23.0,0.00617009,-0.00567121,-0.00428541,0.00415898
-23.5,0.00522460,-0.00499736,-0.00824201,0.00801114
-24.0,0.00762546,-0.00731220,-0.01313767,0.01303466
-24.5,0.00985217,-0.00965483,-0.01186096,0.01158059
-25.0,0.01233776,-0.01198773,-0.00460837,0.00457916
-25.5,0.00936716,-0.00903358,-0.00081655,0.00077105
-26.0,0.00178367,-0.00141615,-0.00258169,0.00248229
