RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVPM
Borehole,P63
Probe Serial#,23780000,Cal Date (m/d/y),04/22/2020
Reel Serial#,32500000
Reading Date(m/d/y),11/03/2023,02:32:22
Depth,-26.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01066900,-0.00970660,-0.00231315,0.00308201
-1.0,0.01146202,-0.01050855,-0.00368167,0.00438184
-1.5,0.01147094,-0.01069416,-0.00446526,0.00507640
-2.0,0.00906860,-0.00880065,-0.00549415,0.00542273
-2.5,0.00791151,-0.00758370,-0.00485360,0.00480242
-3.0,0.00747011,-0.00731099,-0.00089639,0.00121198
-3.5,0.00643145,-0.00580710,-0.00162015,0.00197087
-4.0,0.00809711,-0.00755414,-0.00642605,0.00691049
-4.5,0.00585284,-0.00555047,-0.01099446,0.01138009
-5.0,0.00573315,-0.00507348,-0.01106907,0.01137472
-5.5,0.00529183,-0.00499554,-0.00897910,0.00914679
-6.0,0.00593695,-0.00561679,-0.00661883,0.00657441
-6.5,0.00867348,-0.00798343,-0.00357909,0.00412115
-7.0,0.00909619,-0.00834204,-0.00245475,0.00281915
-7.5,0.00938399,-0.00889813,-0.00300359,0.00352533
-8.0,0.00871115,-0.00805348,-0.00102766,0.00151286
-8.5,-0.00216441,0.00283188,0.00286171,-0.00240131
-9.0,-0.00790182,0.00872582,0.00298986,-0.00248999
-9.5,-0.01215847,0.01281426,-0.00079954,0.00070937
-10.0,-0.01021998,0.01059290,-0.00286979,0.00330749
-10.5,0.00353387,-0.00299697,-0.00137579,0.00178433
-11.0,0.00994730,-0.00931015,0.00049988,-0.00004652
-11.5,0.01209474,-0.01161386,0.00159187,-0.00112565
-12.0,0.01272957,-0.01240221,0.00029319,-0.00010253
-12.5,0.01193301,-0.01133813,-0.00313619,0.00354029
-13.0,0.00843189,-0.00808202,-0.00485653,0.00527371
-13.5,0.00669035,-0.00621199,-0.00381374,0.00430838
-14.0,0.00566591,-0.00520108,-0.00249372,0.00294123
-14.5,0.00325175,-0.00262736,-0.00118299,0.00151645
-15.0,0.00344360,-0.00281207,-0.00323805,0.00387647
-15.5,0.00624218,-0.00600034,-0.00633585,0.00673663
-16.0,0.01850017,-0.01793422,-0.00331370,0.00346025
-16.5,0.03055507,-0.03006342,0.00618184,-0.00550274
-17.0,0.02863350,-0.02825405,0.00869502,-0.00877223
-17.5,0.02156934,-0.02130336,0.00339659,-0.00374031
-18.0,0.01430505,-0.01365491,-0.00068709,0.00074859
-18.5,0.00953749,-0.00919244,-0.00283779,0.00321065
-19.0,0.00599298,-0.00538209,-0.00326901,0.00381257
-19.5,0.00187847,-0.00132826,-0.00408245,0.00432603
-20.0,-0.00016541,0.00061989,-0.00627641,0.00670288
-20.5,0.00259393,-0.00226136,-0.00850888,0.00849435
-21.0,0.00415386,-0.00386992,-0.01091155,0.01099557
-21.5,0.00509045,-0.00497286,-0.01139165,0.01167100
-22.0,0.00455672,-0.00399888,-0.00940077,0.00941059
-22.5,0.00418389,-0.00404373,-0.00701150,0.00707365
-23.0,0.00632094,-0.00564241,-0.00420969,0.00432104
-23.5,0.00570962,-0.00499086,-0.00787387,0.00833077
-24.0,0.00742324,-0.00728823,-0.01300232,0.01298682
-24.5,0.00976103,-0.00957568,-0.01160987,0.01161643
-25.0,0.01221189,-0.01192291,-0.00458438,0.00463944
-25.5,0.00943940,-0.00921314,-0.00055809,0.00092899
-26.0,0.00154434,-0.00096352,-0.00261273,0.00254926
