RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVOB
Borehole,102
Probe Serial#,23780000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33310000
Reading Date(m/d/y),05/29/2023,22:41:45
Depth,-23.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.03442757,0.03333446,0.01470971,-0.01474485
-1.0,-0.03188660,0.03083692,0.01614641,-0.01685579
-1.5,-0.03102844,0.02991263,0.01778863,-0.01830424
-2.0,-0.03664033,0.03544237,0.02342919,-0.02424269
-2.5,-0.04422067,0.04234650,0.02312640,-0.02359089
-3.0,-0.05229194,0.05155985,0.01802287,-0.01852027
-3.5,-0.01339042,0.01221378,0.00835310,-0.00885698
-4.0,0.00342920,-0.00449134,-0.00022384,-0.00013925
-4.5,0.00591395,-0.00710837,-0.00624038,0.00584570
-5.0,0.00391540,-0.00505080,-0.01046983,0.00992153
-5.5,0.00212459,-0.00335426,-0.00913849,0.00857296
-6.0,0.00668410,-0.00789143,-0.00089028,0.00054127
-6.5,0.00377761,-0.00481120,0.00516595,-0.00557035
-7.0,-0.00324799,0.00200304,0.00336824,-0.00386413
-7.5,-0.01072937,0.00960520,0.00144321,-0.00182043
-8.0,-0.01339231,0.01234442,0.00245504,-0.00290570
-8.5,-0.01448743,0.01329484,0.00466445,-0.00517236
-9.0,-0.00618206,0.00502970,0.01026911,-0.01084433
-9.5,0.00087715,-0.00196086,0.00693164,-0.00735856
-10.0,0.00283363,-0.00390670,0.00448282,-0.00484153
-10.5,0.00336283,-0.00444448,0.00063766,-0.00112820
-11.0,0.00127789,-0.00242282,-0.00113582,0.00062463
-11.5,0.00066449,-0.00179952,0.00263540,-0.00305664
-12.0,-0.00007658,-0.00104546,0.00362848,-0.00415654
-12.5,-0.00164461,0.00055553,0.00163375,-0.00199481
-13.0,-0.00256872,0.00144104,-0.00227391,0.00188399
-13.5,-0.00054106,-0.00060102,-0.00563858,0.00530682
-14.0,0.00701550,-0.00820592,-0.00612785,0.00565111
-14.5,0.00953633,-0.01057041,-0.00503118,0.00459792
-15.0,0.00794853,-0.00922057,-0.00658523,0.00602566
-15.5,0.00765087,-0.00868551,-0.00103191,0.00088923
-16.0,0.00487135,-0.00598733,0.00030137,-0.00085891
-16.5,0.00328508,-0.00428467,-0.00056523,0.00011652
-17.0,-0.00124490,0.00003358,-0.00063098,0.00023228
-17.5,0.00194979,-0.00321090,-0.00294124,0.00239055
-18.0,0.00537247,-0.00645188,0.00128249,-0.00158787
-18.5,0.00380885,-0.00485556,0.00323802,-0.00371723
-19.0,0.00414340,-0.00517227,-0.00210562,0.00160383
-19.5,0.00769834,-0.00873376,-0.00029647,-0.00018278
-20.0,0.00790798,-0.00896893,0.00066390,-0.00120024
-20.5,0.01174159,-0.00901611,0.00155815,-0.00191346
-21.0,0.00678964,-0.00815615,-0.00177531,0.00114945
-21.5,0.00871612,-0.00958925,-0.00272094,0.00223923
-22.0,0.00303239,-0.00411191,-0.00319392,0.00284849
-22.5,0.00074912,-0.00180488,-0.00311424,0.00270455
-23.0,-0.00059683,-0.00055773,-0.00826504,0.00773729
-23.5,0.00109704,-0.00221872,-0.00941332,0.00902041
