RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVOB
Borehole,S04 S 102
Probe Serial#,23780000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33310000
Reading Date(m/d/y),06/20/2023,09:58:22
Depth,-23.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.03400198,0.03274583,0.01310094,-0.01359403
-1.0,-0.03202022,0.03086626,0.01622705,-0.01690377
-1.5,-0.03117546,0.02999253,0.01783834,-0.01830722
-2.0,-0.03650982,0.03514109,0.02347794,-0.02447388
-2.5,-0.04415624,0.04224243,0.02302919,-0.02357473
-3.0,-0.05247165,0.05161742,0.01777707,-0.01845832
-3.5,-0.01435779,0.01309174,0.00855602,-0.00905604
-4.0,0.00388399,-0.00493365,-0.00026730,-0.00018490
-4.5,0.00579427,-0.00707034,-0.00641535,0.00597587
-5.0,0.00375737,-0.00502751,-0.01050960,0.00994598
-5.5,0.00199472,-0.00327671,-0.00902016,0.00848261
-6.0,0.00645983,-0.00769239,-0.00079184,0.00043740
-6.5,0.00365939,-0.00474387,0.00523269,-0.00556443
-7.0,-0.00312494,0.00185346,0.00347979,-0.00397681
-7.5,-0.01104209,0.00977248,0.00134619,-0.00183302
-8.0,-0.01346312,0.01238477,0.00239573,-0.00287082
-8.5,-0.01460259,0.01338180,0.00418033,-0.00468650
-9.0,-0.00689812,0.00568580,0.01026263,-0.01077009
-9.5,0.00090288,-0.00205255,0.00673833,-0.00717611
-10.0,0.00274211,-0.00389966,0.00440026,-0.00488313
-10.5,0.00323948,-0.00443047,0.00059774,-0.00112243
-11.0,0.00177559,-0.00293028,-0.00123566,0.00078706
-11.5,0.00052909,-0.00172349,0.00269272,-0.00310241
-12.0,-0.00026122,-0.00095220,0.00366081,-0.00419174
-12.5,-0.00178665,0.00062109,0.00159759,-0.00200581
-13.0,-0.00265072,0.00145396,-0.00240371,0.00194740
-13.5,-0.00059305,-0.00059641,-0.00569394,0.00525893
-14.0,0.00717506,-0.00837161,-0.00609993,0.00554789
-14.5,0.00952083,-0.01061673,-0.00503370,0.00456747
-15.0,0.00789173,-0.00924422,-0.00666726,0.00603781
-15.5,0.00768642,-0.00877800,-0.00093310,0.00070856
-16.0,0.00489934,-0.00606819,0.00030395,-0.00082481
-16.5,0.00319733,-0.00425449,-0.00052547,0.00008682
-17.0,-0.00123057,0.00000578,-0.00066644,0.00020267
-17.5,0.00191246,-0.00318455,-0.00295400,0.00240290
-18.0,0.00533673,-0.00640000,0.00127383,-0.00178397
-18.5,0.00378976,-0.00488819,0.00328205,-0.00366507
-19.0,0.00437673,-0.00537293,-0.00194287,0.00149741
-19.5,0.00769970,-0.00877585,-0.00040956,-0.00006905
-20.0,0.00799452,-0.00916812,0.00068264,-0.00119287
-20.5,0.01162761,-0.00910740,0.00162227,-0.00184947
-21.0,0.00703562,-0.00841334,-0.00190935,0.00132510
-21.5,0.00881093,-0.00979252,-0.00266474,0.00231265
-22.0,0.00337560,-0.00455267,-0.00317989,0.00272245
-22.5,0.00053123,-0.00161518,-0.00327502,0.00287366
-23.0,-0.00052956,-0.00059037,-0.00827262,0.00776647
-23.5,0.00128839,-0.00249534,-0.00943540,0.00891718
