RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVOB
Borehole,IN 102
Probe Serial#,23780000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33310000
Reading Date(m/d/y),03/03/2023,12:53:13
Depth,-23.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.03308710,0.03256321,0.01247438,-0.01244085
-1.0,-0.03152663,0.03120787,0.01662993,-0.01710118
-1.5,-0.03086030,0.03046675,0.01794170,-0.01833178
-2.0,-0.03650820,0.03596488,0.02363782,-0.02439353
-2.5,-0.04395218,0.04286414,0.02273981,-0.02319784
-3.0,-0.05169183,0.05177893,0.01747502,-0.01814087
-3.5,-0.01315409,0.01269930,0.00747725,-0.00777400
-4.0,0.00364700,-0.00401166,0.00004405,-0.00041694
-4.5,0.00643912,-0.00664422,-0.00555120,0.00523325
-5.0,0.00460096,-0.00509026,-0.01043744,0.00993947
-5.5,0.00255200,-0.00292520,-0.00895943,0.00848224
-6.0,0.00644540,-0.00664218,-0.00066359,0.00019152
-6.5,0.00421349,-0.00448624,0.00531483,-0.00557230
-7.0,-0.00225236,0.00183727,0.00362584,-0.00409877
-7.5,-0.01083477,0.01053743,0.00134436,-0.00176704
-8.0,-0.01297198,0.01266206,0.00231383,-0.00277067
-8.5,-0.01417627,0.01382982,0.00459820,-0.00518882
-9.0,-0.00504934,0.00468062,0.01073342,-0.01124509
-9.5,0.00127744,-0.00153587,0.00694233,-0.00733336
-10.0,0.00313820,-0.00345523,0.00450405,-0.00488834
-10.5,0.00364500,-0.00396410,0.00056733,-0.00110019
-11.0,0.00154904,-0.00190233,-0.00052446,0.00018202
-11.5,0.00092213,-0.00119507,0.00266959,-0.00302050
-12.0,0.00003501,-0.00036547,0.00377382,-0.00408476
-12.5,-0.00139976,0.00112300,0.00162189,-0.00207383
-13.0,-0.00227093,0.00194383,-0.00246450,0.00202495
-13.5,-0.00014804,-0.00012237,-0.00568790,0.00528790
-14.0,0.00743718,-0.00774557,-0.00600060,0.00559201
-14.5,0.00992499,-0.01016686,-0.00481916,0.00451944
-15.0,0.00805329,-0.00866096,-0.00656673,0.00601163
-15.5,0.00771819,-0.00802545,-0.00036905,-0.00008654
-16.0,0.00522289,-0.00553699,0.00037780,-0.00084622
-16.5,0.00335377,-0.00368328,-0.00043390,0.00002422
-17.0,-0.00084482,0.00040774,-0.00054877,0.00016777
-17.5,0.00212738,-0.00252292,-0.00276230,0.00238998
-18.0,0.00573063,-0.00592380,0.00091840,-0.00134228
-18.5,0.00412801,-0.00440322,0.00343624,-0.00367395
-19.0,0.00412452,-0.00451834,-0.00095582,0.00068266
-19.5,0.00825351,-0.00845216,-0.00111537,0.00081029
-20.0,0.00832127,-0.00859153,0.00078238,-0.00127865
-20.5,0.01213378,-0.00852488,0.00183124,-0.00198030
-21.0,0.01048417,-0.00648326,-0.00255577,0.00211977
-21.5,0.00914627,-0.00923399,-0.00255162,0.00230810
-22.0,0.00302492,-0.00330662,-0.00243929,0.00212864
-22.5,0.00069957,-0.00090158,-0.00378868,0.00354330
-23.0,-0.00009853,-0.00011367,-0.00834570,0.00791192
-23.5,0.00159084,-0.00223548,-0.00907297,0.00892629
