RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVOB
Borehole,IN 102
Probe Serial#,23780000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33310000
Reading Date(m/d/y),02/28/2023,01:04:13
Depth,-23.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.03314005,0.03196376,0.01213210,-0.01265222
-1.0,-0.03150842,0.03117745,0.01662640,-0.01733778
-1.5,-0.03082687,0.03040636,0.01798156,-0.01836076
-2.0,-0.03650647,0.03603397,0.02360104,-0.02452057
-2.5,-0.04409910,0.04286564,0.02273433,-0.02320575
-3.0,-0.05165536,0.05181023,0.01746535,-0.01811290
-3.5,-0.01330948,0.01232516,0.00740640,-0.00765550
-4.0,0.00362993,-0.00403327,-0.00003244,-0.00039875
-4.5,0.00635043,-0.00667356,-0.00567478,0.00528605
-5.0,0.00454512,-0.00509675,-0.01044409,0.00989169
-5.5,0.00248989,-0.00292960,-0.00899561,0.00844691
-6.0,0.00636879,-0.00669215,-0.00078452,0.00005954
-6.5,0.00418385,-0.00440370,0.00530797,-0.00559395
-7.0,-0.00222083,0.00185237,0.00364840,-0.00412375
-7.5,-0.01092951,0.01053665,0.00137067,-0.00178727
-8.0,-0.01301319,0.01268011,0.00239384,-0.00279746
-8.5,-0.01421237,0.01382422,0.00472803,-0.00531938
-9.0,-0.00507096,0.00450196,0.01073781,-0.01135255
-9.5,0.00125864,-0.00156366,0.00680279,-0.00728726
-10.0,0.00312225,-0.00348239,0.00446866,-0.00489421
-10.5,0.00361133,-0.00394392,0.00053732,-0.00096649
-11.0,0.00149828,-0.00186464,-0.00057119,0.00003207
-11.5,0.00085235,-0.00120897,0.00265479,-0.00305627
-12.0,-0.00003491,-0.00033434,0.00377272,-0.00419067
-12.5,-0.00146767,0.00112724,0.00159540,-0.00203494
-13.0,-0.00232747,0.00192825,-0.00252211,0.00206349
-13.5,-0.00014384,-0.00019462,-0.00580090,0.00528570
-14.0,0.00739388,-0.00788792,-0.00603138,0.00556360
-14.5,0.00986099,-0.01018931,-0.00485541,0.00451596
-15.0,0.00797158,-0.00860779,-0.00658361,0.00592134
-15.5,0.00765421,-0.00806011,-0.00040247,-0.00015935
-16.0,0.00516820,-0.00553563,0.00036807,-0.00084406
-16.5,0.00328128,-0.00366186,-0.00044744,0.00000013
-17.0,-0.00094612,0.00050466,-0.00060180,0.00021718
-17.5,0.00212735,-0.00274288,-0.00276313,0.00240028
-18.0,0.00568074,-0.00595369,0.00097797,-0.00149840
-18.5,0.00407869,-0.00441669,0.00333552,-0.00366675
-19.0,0.00406465,-0.00457590,-0.00100588,0.00072657
-19.5,0.00821028,-0.00848612,-0.00119007,0.00076180
-20.0,0.00830430,-0.00858135,0.00083341,-0.00129762
-20.5,0.01207270,-0.00838535,0.00182183,-0.00188740
-21.0,0.00581172,-0.00648119,-0.00258173,0.00209509
-21.5,0.00910771,-0.00926049,-0.00269015,0.00231606
-22.0,0.00289570,-0.00330715,-0.00244520,0.00207601
-22.5,0.00065595,-0.00103991,-0.00397569,0.00338984
-23.0,-0.00015864,-0.00013514,-0.00844303,0.00793309
-23.5,0.00174512,-0.00238034,-0.00933307,0.00874457
