RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVOB
Borehole,P 102
Probe Serial#,23780000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33310000
Reading Date(m/d/y),02/23/2023,12:10:51
Depth,-23.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.03304675,0.03270249,0.01213166,-0.01208299
-1.0,-0.03140322,0.03098660,0.01646998,-0.01726653
-1.5,-0.03068865,0.03025927,0.01783732,-0.01831530
-2.0,-0.03618000,0.03566083,0.02320952,-0.02420884
-2.5,-0.04378298,0.04262075,0.02267192,-0.02320896
-3.0,-0.05161909,0.05172334,0.01746910,-0.01818218
-3.5,-0.01328238,0.01275256,0.00737261,-0.00793731
-4.0,0.00364889,-0.00402780,-0.00005981,-0.00044394
-4.5,0.00641988,-0.00674263,-0.00557940,0.00506341
-5.0,0.00464961,-0.00518188,-0.01047235,0.00987031
-5.5,0.00254069,-0.00300818,-0.00906057,0.00844299
-6.0,0.00632592,-0.00660888,-0.00097940,0.00023910
-6.5,0.00421214,-0.00456310,0.00525557,-0.00564365
-7.0,-0.00227378,0.00184042,0.00361258,-0.00416234
-7.5,-0.01093012,0.01042530,0.00127308,-0.00181641
-8.0,-0.01312533,0.01276923,0.00219409,-0.00278226
-8.5,-0.01437650,0.01397652,0.00457001,-0.00515294
-9.0,-0.00536283,0.00500799,0.01062252,-0.01137171
-9.5,0.00097488,-0.00128371,0.00692997,-0.00752058
-10.0,0.00290974,-0.00325219,0.00446604,-0.00498019
-10.5,0.00343365,-0.00383336,0.00048313,-0.00111126
-11.0,0.00138820,-0.00182099,-0.00071812,0.00016368
-11.5,0.00070482,-0.00106590,0.00252875,-0.00299087
-12.0,-0.00014536,-0.00032614,0.00368893,-0.00417364
-12.5,-0.00154533,0.00118134,0.00165214,-0.00216918
-13.0,-0.00240777,0.00201964,-0.00251101,0.00191826
-13.5,-0.00032899,-0.00002734,-0.00565461,0.00521977
-14.0,0.00711879,-0.00764040,-0.00613295,0.00555310
-14.5,0.00978398,-0.01014276,-0.00495663,0.00448385
-15.0,0.00810182,-0.00873910,-0.00664942,0.00591665
-15.5,0.00774758,-0.00800553,-0.00052798,-0.00006188
-16.0,0.00514479,-0.00553547,0.00027163,-0.00088335
-16.5,0.00336413,-0.00373189,-0.00051197,0.00000637
-17.0,-0.00086165,0.00034688,-0.00053596,0.00007934
-17.5,0.00190771,-0.00242888,-0.00275603,0.00230175
-18.0,0.00563529,-0.00594372,0.00071830,-0.00126100
-18.5,0.00412750,-0.00447403,0.00339919,-0.00378253
-19.0,0.00403658,-0.00449390,-0.00097554,0.00061038
-19.5,0.00811240,-0.00840255,-0.00134583,0.00078121
-20.0,0.00822484,-0.00859500,0.00064832,-0.00125902
-20.5,0.01015371,-0.01062497,0.00170929,-0.00214527
-21.0,0.01025328,-0.00637598,-0.00276434,0.00172499
-21.5,0.00903602,-0.00925396,-0.00261111,0.00223789
-22.0,0.00300726,-0.00338856,-0.00258332,0.00209157
-22.5,0.00065382,-0.00099317,-0.00392437,0.00344094
-23.0,-0.00018984,-0.00017376,-0.00834506,0.00773033
-23.5,0.00166821,-0.00217581,-0.00936991,0.00875548
