RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,TVOB
Borehole,P 102
Probe Serial#,23780000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33310000
Reading Date(m/d/y),01/19/2023,12:26:39
Depth,-23.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.03467285,0.03380689,0.01623201,-0.01628247
-1.0,-0.03160039,0.03130123,0.01724587,-0.01734565
-1.5,-0.03077200,0.03050451,0.01783244,-0.01794694
-2.0,-0.03565149,0.03532316,0.02330081,-0.02330905
-2.5,-0.04374416,0.04272323,0.02296555,-0.02296467
-3.0,-0.05227732,0.05210853,0.01777727,-0.01796366
-3.5,-0.01417395,0.01377338,0.00810298,-0.00817813
-4.0,0.00346660,-0.00379703,0.00023794,-0.00035220
-4.5,0.00632001,-0.00658213,-0.00517142,0.00517711
-5.0,0.00463953,-0.00504441,-0.01016665,0.01008008
-5.5,0.00253802,-0.00290625,-0.00882560,0.00872095
-6.0,0.00595841,-0.00611538,-0.00166285,0.00148097
-6.5,0.00423664,-0.00455839,0.00547247,-0.00545345
-7.0,-0.00216094,0.00185918,0.00377551,-0.00400353
-7.5,-0.00965654,0.00935593,0.00164268,-0.00160735
-8.0,-0.01309604,0.01283757,0.00240152,-0.00254223
-8.5,-0.01439931,0.01407013,0.00449395,-0.00447708
-9.0,-0.00616918,0.00580825,0.01077943,-0.01089553
-9.5,0.00078609,-0.00103573,0.00746287,-0.00748883
-10.0,0.00279569,-0.00314309,0.00487893,-0.00491257
-10.5,0.00351321,-0.00378377,0.00099928,-0.00110637
-11.0,0.00206694,-0.00227565,-0.00109542,0.00098162
-11.5,0.00074591,-0.00096159,0.00255730,-0.00271329
-12.0,0.00002180,-0.00039447,0.00393136,-0.00396002
-12.5,-0.00154220,0.00123658,0.00186572,-0.00201584
-13.0,-0.00247605,0.00209325,-0.00195980,0.00184501
-13.5,-0.00039245,0.00011971,-0.00544563,0.00533385
-14.0,0.00690165,-0.00742740,-0.00594066,0.00579053
-14.5,0.00986638,-0.01010884,-0.00466754,0.00463706
-15.0,0.00822657,-0.00878246,-0.00638770,0.00616768
-15.5,0.00809862,-0.00810569,-0.00049698,0.00072479
-16.0,0.00521857,-0.00548876,0.00049720,-0.00066380
-16.5,0.00353465,-0.00376459,-0.00031711,0.00026906
-17.0,-0.00066357,0.00030719,-0.00042335,0.00031202
-17.5,0.00175794,-0.00224753,-0.00251805,0.00248534
-18.0,0.00577127,-0.00594401,0.00072396,-0.00078345
-18.5,0.00421229,-0.00450870,0.00372458,-0.00366057
-19.0,0.00402019,-0.00441663,-0.00068369,0.00069325
-19.5,0.00809127,-0.00828001,-0.00118524,0.00106062
-20.0,0.00824917,-0.00850427,0.00086542,-0.00100582
-20.5,0.01020183,-0.01063041,0.00199625,-0.00206105
-21.0,0.00766701,-0.00772558,-0.00206244,0.00210993
-21.5,0.00912021,-0.00920841,-0.00239084,0.00245160
-22.0,0.00321709,-0.00343905,-0.00241901,0.00224139
-22.5,0.00076327,-0.00103161,-0.00349111,0.00354248
-23.0,-0.00009776,-0.00020567,-0.00806061,0.00788859
-23.5,0.00168192,-0.00202564,-0.00918624,0.00910880
