RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E12
Borehole,In-15
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),08/07/2023,13:41:12
Depth,-20.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.02487919,-0.02489637,-0.00352653,0.00373635
-1.0,0.02106882,-0.02029379,-0.00492250,0.00469395
-1.5,0.01309869,-0.01265248,-0.00653671,0.00646840
-2.0,0.00694495,-0.00677604,-0.00745143,0.00736660
-2.5,0.00385710,-0.00324422,-0.00533179,0.00526665
-3.0,0.00232487,-0.00196765,0.00002738,-0.00000689
-3.5,0.00306582,-0.00257820,0.00341351,-0.00352152
-4.0,-0.00072258,0.00115958,0.00120846,-0.00132813
-4.5,-0.00425582,0.00455122,-0.00073363,0.00043095
-5.0,-0.00739018,0.00800341,0.00209379,-0.00210854
-5.5,-0.00471961,0.00484010,0.00067013,-0.00094179
-6.0,-0.00196282,0.00233483,-0.00053370,0.00029263
-6.5,-0.00361804,0.00396829,0.00499496,-0.00501022
-7.0,-0.00391944,0.00428350,0.00536669,-0.00538546
-7.5,-0.00123235,0.00151742,0.00358002,-0.00388060
-8.0,0.00213191,-0.00159618,0.00567913,-0.00568266
-8.5,0.00265966,-0.00249829,0.00581624,-0.00603586
-9.0,0.00201374,-0.00148703,0.00513104,-0.00539956
-9.5,0.00094685,-0.00080686,-0.00331712,0.00298466
-10.0,-0.00110498,0.00181368,-0.00423774,0.00433234
-10.5,-0.00323413,0.00340011,-0.00214865,0.00218385
-11.0,-0.00688536,0.00736061,0.00190970,-0.00194551
-11.5,-0.00691017,0.00729389,-0.00081099,0.00058659
-12.0,-0.00531480,0.00557138,-0.00161819,0.00145564
-12.5,-0.00704405,0.00731626,-0.00033254,0.00016471
-13.0,-0.00569645,0.00616269,0.00277757,-0.00311790
-13.5,-0.00648305,0.00678093,0.00555596,-0.00556686
-14.0,-0.00737371,0.00796464,0.00387224,-0.00391741
-14.5,-0.00567618,0.00579231,0.00173213,-0.00191035
-15.0,-0.00297382,0.00335810,0.00191295,-0.00203683
-15.5,-0.00244615,0.00282411,-0.00114863,0.00118152
-16.0,-0.00064277,0.00099736,-0.00235834,0.00215942
-16.5,-0.00157594,0.00187341,-0.00344508,0.00319927
-17.0,-0.00360110,0.00390415,0.00067597,-0.00092302
-17.5,-0.00274655,0.00322942,0.00174078,-0.00187409
-18.0,-0.00373914,0.00411183,0.00205712,-0.00215473
-18.5,-0.00460998,0.00499174,0.00219474,-0.00231850
-19.0,-0.00707819,0.00757451,0.00341959,-0.00353690
-19.5,-0.00806274,0.00818014,0.00048598,-0.00048294
-20.0,-0.00774655,0.00869889,0.00297962,-0.00297016
