RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E12
Borehole,IN-15
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),08/08/2023,09:25:29
Depth,-20.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.02487814,-0.02488619,-0.00352946,0.00374014
-1.0,0.02108834,-0.02029340,-0.00473636,0.00474635
-1.5,0.01316734,-0.01269652,-0.00652101,0.00644356
-2.0,0.00682071,-0.00665962,-0.00739583,0.00741105
-2.5,0.00387935,-0.00327447,-0.00535223,0.00531173
-3.0,0.00233904,-0.00201436,0.00009367,-0.00011756
-3.5,0.00307907,-0.00262642,0.00349166,-0.00340587
-4.0,-0.00075410,0.00113980,0.00121231,-0.00126519
-4.5,-0.00426905,0.00452444,-0.00073505,0.00043031
-5.0,-0.00741702,0.00799835,0.00218792,-0.00197859
-5.5,-0.00467523,0.00473779,0.00076037,-0.00095887
-6.0,-0.00194832,0.00232316,-0.00048152,0.00045339
-6.5,-0.00358576,0.00386840,0.00497987,-0.00490395
-7.0,-0.00391786,0.00428887,0.00529025,-0.00535411
-7.5,-0.00123050,0.00152180,0.00357348,-0.00387531
-8.0,0.00217514,-0.00160393,0.00571743,-0.00566937
-8.5,0.00266063,-0.00249316,0.00580846,-0.00602466
-9.0,0.00200726,-0.00151986,0.00510049,-0.00532125
-9.5,0.00094070,-0.00078948,-0.00329176,0.00306422
-10.0,-0.00111752,0.00178728,-0.00423183,0.00434831
-10.5,-0.00325686,0.00342758,-0.00209249,0.00213210
-11.0,-0.00703852,0.00739011,0.00195718,-0.00190594
-11.5,-0.00685383,0.00719912,-0.00078995,0.00067417
-12.0,-0.00534073,0.00558574,-0.00158709,0.00146314
-12.5,-0.00706116,0.00731425,-0.00031991,0.00016273
-13.0,-0.00573700,0.00612814,0.00278010,-0.00312213
-13.5,-0.00651268,0.00679723,0.00555879,-0.00556532
-14.0,-0.00743590,0.00797567,0.00387398,-0.00391887
-14.5,-0.00553355,0.00575580,0.00175698,-0.00183994
-15.0,-0.00300153,0.00334220,0.00188926,-0.00202651
-15.5,-0.00238378,0.00276895,-0.00124794,0.00127081
-16.0,-0.00062656,0.00098577,-0.00234595,0.00221714
-16.5,-0.00157544,0.00190590,-0.00338011,0.00321946
-17.0,-0.00360411,0.00387835,0.00067980,-0.00092543
-17.5,-0.00276999,0.00320150,0.00185814,-0.00189678
-18.0,-0.00376478,0.00412416,0.00211089,-0.00215531
-18.5,-0.00465080,0.00495526,0.00221966,-0.00235397
-19.0,-0.00718218,0.00759856,0.00341078,-0.00345147
-19.5,-0.00808058,0.00815861,0.00038785,-0.00063002
-20.0,-0.00774471,0.00868361,0.00298122,-0.00298150
