RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E-12
Borehole,IN-E12-15
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),09/21/2023,10:34:41
Depth,-20.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.02441966,-0.02405228,-0.00311370,0.00318110
-1.0,0.02086230,-0.01984375,-0.00459201,0.00471799
-1.5,0.01177780,-0.01113200,-0.00696658,0.00698761
-2.0,0.00645245,-0.00600333,-0.00705545,0.00733543
-2.5,0.00407005,-0.00310757,-0.00519809,0.00535406
-3.0,0.00259234,-0.00194942,0.00113103,-0.00089632
-3.5,0.00318987,-0.00245463,0.00368137,-0.00345057
-4.0,-0.00063814,0.00135801,0.00127432,-0.00123908
-4.5,-0.00412641,0.00468471,-0.00053439,0.00056859
-5.0,-0.00726374,0.00816225,0.00226554,-0.00205721
-5.5,-0.00443782,0.00482214,0.00081985,-0.00076368
-6.0,-0.00175763,0.00243778,-0.00027782,0.00048653
-6.5,-0.00339341,0.00405779,0.00506598,-0.00490010
-7.0,-0.00360719,0.00427255,0.00545910,-0.00533112
-7.5,-0.00088822,0.00140555,0.00376744,-0.00377302
-8.0,0.00241805,-0.00156577,0.00583506,-0.00566431
-8.5,0.00295266,-0.00252353,0.00602036,-0.00598864
-9.0,0.00227884,-0.00146422,0.00524495,-0.00527680
-9.5,0.00114906,-0.00072599,-0.00327058,0.00309618
-10.0,-0.00087169,0.00184479,-0.00405296,0.00433431
-10.5,-0.00294379,0.00342986,-0.00191764,0.00226628
-11.0,-0.00672157,0.00740063,0.00216074,-0.00195699
-11.5,-0.00663587,0.00727327,-0.00073593,0.00080355
-12.0,-0.00512619,0.00564708,-0.00158641,0.00152337
-12.5,-0.00683771,0.00736631,-0.00029686,0.00023236
-13.0,-0.00553680,0.00623066,0.00294110,-0.00314407
-13.5,-0.00629961,0.00688968,0.00561533,-0.00543194
-14.0,-0.00721552,0.00805927,0.00392238,-0.00392876
-14.5,-0.00546760,0.00593246,0.00179088,-0.00175222
-15.0,-0.00281131,0.00347204,0.00207059,-0.00192234
-15.5,-0.00225186,0.00293620,-0.00107227,0.00137795
-16.0,-0.00049678,0.00114112,-0.00227396,0.00233900
-16.5,-0.00142278,0.00202767,-0.00332176,0.00341192
-17.0,-0.00343063,0.00401993,0.00079922,-0.00081290
-17.5,-0.00258411,0.00334973,0.00190217,-0.00174930
-18.0,-0.00358723,0.00423300,0.00212176,-0.00206116
-18.5,-0.00447503,0.00509393,0.00227162,-0.00221264
-19.0,-0.00699469,0.00769864,0.00352640,-0.00336453
-19.5,-0.00791350,0.00828425,0.00071889,-0.00066528
-20.0,-0.00762476,0.00848215,0.00310386,-0.00311179
