RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E-12
Borehole,IN-E12-15
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),07/18/2023,11:13:00
Depth,-20.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.02537753,-0.02505875,-0.00369429,0.00409940
-1.0,0.02031393,-0.02000793,-0.00496947,0.00468675
-1.5,0.01350209,-0.01295200,-0.00655877,0.00650710
-2.0,0.00724655,-0.00693226,-0.00741916,0.00748020
-2.5,0.00376382,-0.00298148,-0.00558633,0.00557122
-3.0,0.00245314,-0.00182396,-0.00082978,0.00085252
-3.5,0.00302723,-0.00244764,0.00352171,-0.00337200
-4.0,-0.00072950,0.00128211,0.00127051,-0.00126203
-4.5,-0.00425514,0.00466715,-0.00063019,0.00051589
-5.0,-0.00735407,0.00814523,0.00204908,-0.00188890
-5.5,-0.00468379,0.00497703,0.00069566,-0.00072851
-6.0,-0.00193437,0.00247910,-0.00046759,0.00046782
-6.5,-0.00358125,0.00414727,0.00493934,-0.00487239
-7.0,-0.00386705,0.00436762,0.00529932,-0.00536372
-7.5,-0.00115889,0.00155589,0.00355769,-0.00382957
-8.0,0.00220035,-0.00145095,0.00569934,-0.00562122
-8.5,0.00268652,-0.00243199,0.00578614,-0.00594129
-9.0,0.00202054,-0.00138253,0.00510314,-0.00515902
-9.5,0.00092921,-0.00068030,-0.00334145,0.00299760
-10.0,-0.00105401,0.00189983,-0.00421632,0.00439238
-10.5,-0.00318118,0.00354549,-0.00213212,0.00213089
-11.0,-0.00698783,0.00753390,0.00188957,-0.00191493
-11.5,-0.00672380,0.00732123,-0.00082337,0.00075318
-12.0,-0.00526540,0.00569040,-0.00161988,0.00144166
-12.5,-0.00694173,0.00740669,-0.00027674,0.00015527
-13.0,-0.00563064,0.00620361,0.00301739,-0.00329325
-13.5,-0.00644023,0.00688323,0.00550194,-0.00557612
-14.0,-0.00736481,0.00806119,0.00394501,-0.00399289
-14.5,-0.00538682,0.00583999,0.00188470,-0.00184254
-15.0,-0.00293983,0.00341959,0.00188125,-0.00200144
-15.5,-0.00228995,0.00284658,-0.00129254,0.00127250
-16.0,-0.00057290,0.00103480,-0.00239053,0.00222535
-16.5,-0.00154345,0.00199868,-0.00331532,0.00322673
-17.0,-0.00352216,0.00396867,0.00088997,-0.00104300
-17.5,-0.00267475,0.00328624,0.00185454,-0.00192946
-18.0,-0.00371508,0.00423298,0.00208932,-0.00218218
-18.5,-0.00458120,0.00503903,0.00223912,-0.00236467
-19.0,-0.00712001,0.00772905,0.00340262,-0.00344433
-19.5,-0.00797614,0.00822630,0.00037781,-0.00062132
-20.0,-0.00773769,0.00837753,0.00339384,-0.00369429
