RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E12
Borehole,In-27
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),08/04/2023,08:24:43
Depth,-19.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.00589965,0.00632165,0.01192149,-0.01197925
-1.0,-0.00347599,0.00383204,0.01006408,-0.01003966
-1.5,-0.00042108,0.00070121,0.00709523,-0.00708055
-2.0,0.00560825,-0.00532283,0.00649530,-0.00675482
-2.5,0.01059782,-0.01014522,0.00615307,-0.00612638
-3.0,0.01172235,-0.01132536,-0.00117528,0.00120231
-3.5,0.00909354,-0.00886688,-0.00426606,0.00426409
-4.0,0.00804726,-0.00769041,-0.00382388,0.00371138
-4.5,0.00568661,-0.00540822,-0.00088418,0.00078282
-5.0,0.00234598,-0.00193628,-0.00158434,0.00168121
-5.5,-0.00115738,0.00147473,-0.00095139,0.00083320
-6.0,-0.00268652,0.00303954,0.00019946,-0.00022262
-6.5,-0.00247486,0.00287603,-0.00142252,0.00143397
-7.0,-0.00336312,0.00362113,-0.00471845,0.00486977
-7.5,-0.00348429,0.00380007,-0.00531777,0.00516774
-8.0,-0.00497356,0.00542320,-0.00263100,0.00249533
-8.5,-0.00772891,0.00784090,0.00066052,-0.00070090
-9.0,-0.00456749,0.00496167,0.00352475,-0.00353983
-9.5,-0.00437827,0.00472697,0.00494291,-0.00482950
-10.0,-0.00487054,0.00515579,0.00346411,-0.00336680
-10.5,-0.00332274,0.00373278,0.00209301,-0.00212009
-11.0,-0.00120465,0.00157274,0.00121662,-0.00121616
-11.5,-0.00155160,0.00186237,0.00108612,-0.00120840
-12.0,-0.00181873,0.00216238,-0.00087255,0.00086089
-12.5,-0.00180415,0.00223801,-0.00045518,0.00035526
-13.0,-0.00034357,0.00062262,0.00020900,-0.00005571
-13.5,0.00151629,-0.00104278,-0.00198638,0.00188130
-14.0,0.00363603,-0.00321853,-0.00514239,0.00520600
-14.5,0.00349077,-0.00343533,-0.00233678,0.00235575
-15.0,0.00098106,-0.00061249,-0.00203429,0.00197661
-15.5,0.00006728,0.00049682,-0.00657317,0.00651802
-16.0,-0.00169186,0.00197383,-0.00532817,0.00540965
-16.5,-0.00200897,0.00232572,0.00089229,-0.00084727
-17.0,-0.00134476,0.00179310,0.00354981,-0.00358047
-17.5,-0.00682030,0.00717874,0.00189815,-0.00187976
-18.0,-0.00834564,0.00858046,-0.00078856,0.00096866
-18.5,-0.01068194,0.01109329,-0.00347290,0.00356767
-19.0,-0.00573123,0.00606202,0.00228275,-0.00239861
-19.5,-0.00472501,0.00513109,0.00119356,-0.00101554
