RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E 12
Borehole,IN 27
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),10/28/2023,10:40:35
Depth,-19.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.00581811,0.00640696,0.01192220,-0.01174306
-1.0,-0.00318566,0.00389998,0.01008633,-0.00993412
-1.5,0.00134196,-0.00024205,0.00676047,-0.00653971
-2.0,0.00643213,-0.00584252,0.00678703,-0.00676295
-2.5,0.01088131,-0.01008486,0.00610254,-0.00603343
-3.0,0.01129624,-0.01064145,-0.00227130,0.00228905
-3.5,0.00919081,-0.00860498,-0.00428830,0.00437462
-4.0,0.00814771,-0.00745805,-0.00372871,0.00368120
-4.5,0.00580539,-0.00516379,-0.00075834,0.00072828
-5.0,0.00244684,-0.00172911,-0.00156379,0.00163391
-5.5,-0.00109735,0.00175984,-0.00083633,0.00085158
-6.0,-0.00254283,0.00319367,0.00025059,-0.00016495
-6.5,-0.00232222,0.00308484,-0.00133045,0.00157562
-7.0,-0.00324229,0.00387290,-0.00478690,0.00497829
-7.5,-0.00332816,0.00398469,-0.00519836,0.00517813
-8.0,-0.00485553,0.00565720,-0.00239991,0.00238505
-8.5,-0.00752594,0.00800218,0.00082655,-0.00080004
-9.0,-0.00435902,0.00508725,0.00371157,-0.00358253
-9.5,-0.00420134,0.00489404,0.00507938,-0.00486340
-10.0,-0.00463601,0.00527277,0.00351729,-0.00334264
-10.5,-0.00308655,0.00384702,0.00224099,-0.00211800
-11.0,-0.00093630,0.00163861,0.00133021,-0.00126262
-11.5,-0.00122100,0.00185871,0.00119493,-0.00113971
-12.0,-0.00145170,0.00215100,-0.00083113,0.00084995
-12.5,-0.00146614,0.00219484,-0.00034306,0.00033675
-13.0,0.00000558,0.00062330,0.00028655,-0.00011779
-13.5,0.00179923,-0.00100988,-0.00194502,0.00193167
-14.0,0.00393706,-0.00309133,-0.00505168,0.00524460
-14.5,0.00372920,-0.00329315,-0.00218396,0.00230577
-15.0,0.00120807,-0.00039733,-0.00205036,0.00206444
-15.5,0.00024914,0.00065206,-0.00654816,0.00658684
-16.0,-0.00144356,0.00221448,-0.00514994,0.00539848
-16.5,-0.00172432,0.00245969,0.00097799,-0.00078888
-17.0,-0.00112936,0.00199056,0.00353283,-0.00352986
-17.5,-0.00656937,0.00743255,0.00194517,-0.00196166
-18.0,-0.00774433,0.00877504,-0.00064542,0.00099869
-18.5,-0.01043496,0.01120467,-0.00336970,0.00365997
-19.0,-0.00548927,0.00612067,0.00259527,-0.00255331
-19.5,-0.00457539,0.00532059,0.00110224,-0.00085706
-20.0,-0.00140608,0.00132645,0.00466108,-0.00438063
