RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E12
Borehole,IN-E12-27
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),07/26/2023,10:11:43
Depth,-19.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.00622668,0.00647146,0.01192942,-0.01193094
-1.0,-0.00342438,0.00393831,0.01018796,-0.01002201
-1.5,-0.00111991,0.00156958,0.00759666,-0.00743383
-2.0,0.00558563,-0.00517972,0.00658912,-0.00677214
-2.5,0.01064166,-0.01009864,0.00630451,-0.00620147
-3.0,0.01214077,-0.01157712,0.00032570,-0.00010721
-3.5,0.00919846,-0.00881478,-0.00415309,0.00423083
-4.0,0.00812921,-0.00762844,-0.00381935,0.00366790
-4.5,0.00574191,-0.00534040,-0.00084906,0.00080421
-5.0,0.00242956,-0.00187554,-0.00146343,0.00169462
-5.5,-0.00111210,0.00154706,-0.00083346,0.00078434
-6.0,-0.00265414,0.00310941,0.00023402,-0.00020437
-6.5,-0.00243568,0.00295122,-0.00140864,0.00140724
-7.0,-0.00334862,0.00368609,-0.00465290,0.00484350
-7.5,-0.00341209,0.00386929,-0.00533497,0.00514412
-8.0,-0.00490488,0.00550319,-0.00262305,0.00242266
-8.5,-0.00766656,0.00790140,0.00061363,-0.00070311
-9.0,-0.00452521,0.00503543,0.00347516,-0.00355330
-9.5,-0.00434489,0.00482103,0.00503758,-0.00483094
-10.0,-0.00482234,0.00524390,0.00345129,-0.00339015
-10.5,-0.00327775,0.00382682,0.00213650,-0.00216977
-11.0,-0.00117473,0.00167473,0.00120286,-0.00119183
-11.5,-0.00152796,0.00194972,0.00105039,-0.00114449
-12.0,-0.00180718,0.00225874,-0.00091498,0.00091410
-12.5,-0.00177962,0.00230615,-0.00047858,0.00038915
-13.0,-0.00031474,0.00068113,0.00020904,0.00002480
-13.5,0.00156984,-0.00099493,-0.00200370,0.00196282
-14.0,0.00370453,-0.00317078,-0.00515068,0.00521013
-14.5,0.00354388,-0.00338652,-0.00226314,0.00239101
-15.0,0.00103484,-0.00056636,-0.00206047,0.00204816
-15.5,0.00008366,0.00051324,-0.00661409,0.00652947
-16.0,-0.00162367,0.00197483,-0.00530545,0.00553355
-16.5,-0.00193148,0.00237054,0.00084850,-0.00073506
-17.0,-0.00128661,0.00184381,0.00356727,-0.00351239
-17.5,-0.00674161,0.00724261,0.00190482,-0.00183184
-18.0,-0.00828620,0.00861395,-0.00076618,0.00094345
-18.5,-0.01056578,0.01113219,-0.00340018,0.00356657
-19.0,-0.00569845,0.00609544,0.00233258,-0.00253704
-19.5,-0.00466207,0.00518954,0.00110623,-0.00104877
