RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E-12
Borehole,IN-27
Probe Serial#,24000000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33310000
Reading Date(m/d/y),12/19/2023,11:06:19
Depth,-19.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.00578006,0.00642249,0.01207079,-0.01183568
-1.0,-0.00312723,0.00391057,0.01019967,-0.00992659
-1.5,0.00135066,-0.00024657,0.00673227,-0.00657567
-2.0,0.00643735,-0.00584981,0.00683426,-0.00677523
-2.5,0.01078251,-0.01015027,0.00621994,-0.00592901
-3.0,0.01130336,-0.01063883,-0.00224419,0.00227451
-3.5,0.00928018,-0.00862336,-0.00421416,0.00440050
-4.0,0.00819200,-0.00748756,-0.00363115,0.00356694
-4.5,0.00583024,-0.00516543,-0.00073863,0.00085059
-5.0,0.00243673,-0.00175105,-0.00139253,0.00182201
-5.5,-0.00111412,0.00174057,-0.00064801,0.00071278
-6.0,-0.00252101,0.00317613,0.00042351,-0.00013738
-6.5,-0.00232351,0.00308025,-0.00124698,0.00136860
-7.0,-0.00325031,0.00381413,-0.00458210,0.00512964
-7.5,-0.00332862,0.00397848,-0.00495242,0.00512942
-8.0,-0.00486692,0.00565014,-0.00225039,0.00237163
-8.5,-0.00751622,0.00800471,0.00074387,-0.00072328
-9.0,-0.00391817,0.00502821,0.00341386,-0.00367115
-9.5,-0.00410603,0.00490362,0.00518905,-0.00458129
-10.0,-0.00455291,0.00520491,0.00359268,-0.00321177
-10.5,-0.00305360,0.00386880,0.00227462,-0.00220130
-11.0,-0.00092926,0.00162232,0.00121686,-0.00111879
-11.5,-0.00120422,0.00183647,0.00096559,-0.00095820
-12.0,-0.00140404,0.00213356,-0.00084136,0.00123490
-12.5,-0.00139561,0.00217865,-0.00048965,0.00046469
-13.0,0.00001639,0.00063856,0.00029596,0.00031472
-13.5,0.00181503,-0.00102698,-0.00232862,0.00241011
-14.0,0.00422716,-0.00311687,-0.00509411,0.00530108
-14.5,0.00371176,-0.00334866,-0.00159176,0.00237222
-15.0,0.00150379,-0.00048431,-0.00216807,0.00235327
-15.5,0.00012952,0.00060727,-0.00665418,0.00669828
-16.0,-0.00078212,0.00207888,-0.00463664,0.00475475
-16.5,-0.00095100,0.00249673,0.00114936,-0.00089723
-17.0,-0.00086700,0.00196373,0.00358005,-0.00347585
-17.5,-0.00655243,0.00739685,0.00182334,-0.00078384
-18.0,-0.00782449,0.00876828,-0.00120584,0.00108378
-18.5,-0.01041638,0.01109476,-0.00321987,0.00376732
-19.0,-0.00544448,0.00622100,0.00237759,-0.00306806
-19.5,-0.00453860,0.00536090,0.00077427,-0.00069254
