RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E 12
Borehole,IN 27
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,33280000
Reading Date(m/d/y),10/02/2023,22:47:01
Depth,-19.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.00592693,0.00637290,0.01202594,-0.01180773
-1.0,-0.00328124,0.00387113,0.01018584,-0.00992744
-1.5,0.00125902,-0.00027801,0.00674076,-0.00656479
-2.0,0.00638219,-0.00590363,0.00682845,-0.00677372
-2.5,0.01079771,-0.01014017,0.00618449,-0.00596046
-3.0,0.01120207,-0.01067651,-0.00224743,0.00227622
-3.5,0.00910081,-0.00865477,-0.00423649,0.00439267
-4.0,0.00807356,-0.00751866,-0.00369696,0.00364403
-4.5,0.00572055,-0.00520956,-0.00075263,0.00076364
-5.0,0.00236100,-0.00180215,-0.00150703,0.00169624
-5.5,-0.00117405,0.00171693,-0.00076949,0.00080234
-6.0,-0.00261395,0.00313154,0.00028734,-0.00015910
-6.5,-0.00238709,0.00302490,-0.00131004,0.00152504
-7.0,-0.00330445,0.00383526,-0.00474688,0.00500787
-7.5,-0.00336655,0.00393109,-0.00513829,0.00516625
-8.0,-0.00494118,0.00563086,-0.00236341,0.00238176
-8.5,-0.00756898,0.00794516,0.00081042,-0.00078504
-9.0,-0.00441309,0.00501598,0.00365342,-0.00359985
-9.5,-0.00429502,0.00483972,0.00510080,-0.00480830
-10.0,-0.00472899,0.00518616,0.00353201,-0.00331708
-10.5,-0.00316173,0.00375665,0.00224757,-0.00213426
-11.0,-0.00099568,0.00157004,0.00130250,-0.00122751
-11.5,-0.00129624,0.00176469,0.00115016,-0.00110426
-12.0,-0.00152601,0.00207737,-0.00083312,0.00092515
-12.5,-0.00151013,0.00212521,-0.00037888,0.00036801
-13.0,-0.00004599,0.00054940,0.00028839,-0.00003334
-13.5,0.00173941,-0.00108258,-0.00202042,0.00202569
-14.0,0.00383111,-0.00313829,-0.00506211,0.00525847
-14.5,0.00362528,-0.00335052,-0.00206759,0.00231883
-15.0,0.00103974,-0.00044639,-0.00207350,0.00212120
-15.5,0.00014467,0.00061247,-0.00657424,0.00661424
-16.0,-0.00160531,0.00214057,-0.00504908,0.00527197
-16.5,-0.00193836,0.00242325,0.00102266,-0.00081714
-17.0,-0.00127593,0.00195315,0.00354212,-0.00351924
-17.5,-0.00672113,0.00728505,0.00191816,-0.00170043
-18.0,-0.00831521,0.00875266,-0.00080425,0.00102283
-18.5,-0.01052810,0.01113284,-0.00333861,0.00368226
-19.0,-0.00535151,0.00598010,0.00255251,-0.00265448
-19.5,-0.00471951,0.00533344,0.00097734,-0.00079445

