RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E09
Borehole,P16 SC3 Sur
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,32500000
Reading Date(m/d/y),12/20/2023,12:13:09
Depth,-21.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01508963,-0.01522365,-0.02413780,0.02461270
-1.0,0.01368267,-0.01308963,-0.02171277,0.02194319
-1.5,0.00535193,-0.00444912,-0.00983024,0.01008832
-2.0,0.00482710,-0.00417403,-0.00525626,0.00545190
-2.5,0.00337719,-0.00283844,-0.00451488,0.00465039
-3.0,0.00058793,-0.00014081,-0.00336142,0.00349495
-3.5,0.00115175,-0.00046092,-0.00175481,0.00190242
-4.0,0.00246088,-0.00157582,0.00079647,-0.00069504
-4.5,-0.00461075,0.00477405,0.00303118,-0.00276636
-5.0,-0.00231198,0.00320454,0.00136614,-0.00120252
-5.5,-0.00068037,0.00129991,0.00064795,-0.00047936
-6.0,-0.00540526,0.00591835,0.00170371,-0.00150387
-6.5,-0.00548096,0.00613342,0.00351402,-0.00336100
-7.0,-0.00131573,0.00199120,0.00138225,-0.00147110
-7.5,0.00128961,-0.00068777,-0.00254257,0.00282929
-8.0,-0.00071636,0.00137987,-0.00073814,0.00092534
-8.5,-0.00143839,0.00198863,-0.00095081,0.00110868
-9.0,-0.00136887,0.00192496,-0.00088987,0.00111814
-9.5,-0.00265886,0.00331639,0.00358730,-0.00334003
-10.0,0.00141410,-0.00095132,0.00071447,-0.00069610
-10.5,0.00051992,-0.00004203,0.00017746,-0.00001769
-11.0,-0.00115579,0.00193755,0.00044573,-0.00035835
-11.5,-0.00054266,0.00117673,-0.00026485,0.00062455
-12.0,0.00298053,-0.00235875,-0.00111290,0.00115010
-12.5,0.00667304,-0.00607130,0.00028599,-0.00012019
-13.0,0.00419861,-0.00393869,-0.00400381,0.00394899
-13.5,0.00481476,-0.00393999,-0.00731568,0.00749999
-14.0,0.00439661,-0.00383046,-0.00215968,0.00227780
-14.5,0.00431342,-0.00361918,-0.00381309,0.00383654
-15.0,0.00523727,-0.00466018,-0.00610618,0.00622389
-15.5,0.00190738,-0.00146109,-0.00434767,0.00460975
-16.0,0.00422764,-0.00350656,-0.00328429,0.00340217
-16.5,0.00264217,-0.00185762,-0.00232292,0.00242941
-17.0,0.00126064,-0.00096365,-0.00139451,0.00158677
-17.5,0.00390206,-0.00316925,0.00130688,-0.00108213
-18.0,0.00446578,-0.00392902,0.00358617,-0.00335321
-18.5,0.00241493,-0.00170918,0.00774835,-0.00752133
-19.0,-0.00165867,0.00220518,0.00395424,-0.00394012
-19.5,-0.00214042,0.00273920,0.00215448,-0.00192499
-20.0,-0.00318243,0.00378200,0.00440932,-0.00425419
-20.5,-0.00468625,0.00506335,0.00387859,-0.00383675
-21.0,-0.00534376,0.00626302,0.00372854,-0.00343054
-21.5,-0.00592564,0.00637534,0.00544991,-0.00513701
