RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E09
Borehole,P16 SC3 Sur
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,32500000
Reading Date(m/d/y),11/09/2023,04:18:05
Depth,-21.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01596518,-0.01557185,-0.02474365,0.02490737
-1.0,0.01336658,-0.01286890,-0.02171218,0.02193831
-1.5,0.00505235,-0.00415082,-0.00972685,0.00997424
-2.0,0.00464628,-0.00399020,-0.00518905,0.00546232
-2.5,0.00320724,-0.00270469,-0.00442276,0.00459916
-3.0,0.00049902,-0.00002339,-0.00324466,0.00345718
-3.5,0.00096772,-0.00035591,-0.00166615,0.00182133
-4.0,0.00235121,-0.00148245,0.00084571,-0.00069612
-4.5,-0.00466737,0.00494331,0.00308282,-0.00279057
-5.0,-0.00244319,0.00317977,0.00141422,-0.00118399
-5.5,-0.00081900,0.00138286,0.00064354,-0.00055448
-6.0,-0.00550710,0.00602303,0.00167729,-0.00149395
-6.5,-0.00555455,0.00618863,0.00352027,-0.00341943
-7.0,-0.00132198,0.00202046,0.00134336,-0.00145606
-7.5,0.00118952,-0.00056663,-0.00244309,0.00266448
-8.0,-0.00084208,0.00145040,-0.00065203,0.00082027
-8.5,-0.00151807,0.00213726,-0.00085871,0.00098979
-9.0,-0.00154901,0.00202132,-0.00083745,0.00100142
-9.5,-0.00276786,0.00342015,0.00371479,-0.00343057
-10.0,0.00139700,-0.00086707,0.00065341,-0.00064780
-10.5,0.00042416,0.00010614,0.00027389,-0.00000497
-11.0,-0.00126888,0.00204461,0.00052669,-0.00044929
-11.5,-0.00062085,0.00124310,-0.00026773,0.00054684
-12.0,0.00297741,-0.00233822,-0.00107243,0.00115192
-12.5,0.00662542,-0.00588739,0.00027943,-0.00028175
-13.0,0.00410535,-0.00385344,-0.00407206,0.00408411
-13.5,0.00477369,-0.00384573,-0.00730201,0.00756969
-14.0,0.00435473,-0.00381310,-0.00218542,0.00222259
-14.5,0.00431225,-0.00364461,-0.00389591,0.00386765
-15.0,0.00519311,-0.00461529,-0.00612830,0.00625844
-15.5,0.00187849,-0.00148717,-0.00442341,0.00460096
-16.0,0.00419062,-0.00348141,-0.00345875,0.00338522
-16.5,0.00266568,-0.00190201,-0.00232730,0.00243612
-17.0,0.00123708,-0.00092100,-0.00138746,0.00156585
-17.5,0.00394078,-0.00316658,0.00125655,-0.00108235
-18.0,0.00446187,-0.00393521,0.00352216,-0.00336299
-18.5,0.00238607,-0.00168330,0.00777785,-0.00757040
-19.0,-0.00165179,0.00220054,0.00385353,-0.00399448
-19.5,-0.00214531,0.00273011,0.00226985,-0.00198921
-20.0,-0.00319288,0.00376617,0.00446593,-0.00421589
-20.5,-0.00465625,0.00503054,0.00385385,-0.00380523
-21.0,-0.00530164,0.00625334,0.00372074,-0.00339393
-21.5,-0.00591975,0.00634107,0.00549064,-0.00532985
