RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E09
Borehole,P16 SC3 Sur
Probe Serial#,23790000,Cal Date (m/d/y),04/22/2020
Reel Serial#,32500000
Reading Date(m/d/y),01/26/2024,02:49:12
Depth,-21.5,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01476697,-0.01511374,-0.02404751,0.02442734
-1.0,0.01360615,-0.01321304,-0.02170273,0.02192475
-1.5,0.00529158,-0.00456423,-0.00988423,0.01006804
-2.0,0.00471054,-0.00426710,-0.00528873,0.00545642
-2.5,0.00330423,-0.00292928,-0.00454478,0.00468790
-3.0,0.00047897,-0.00021339,-0.00333970,0.00355540
-3.5,0.00107471,-0.00052438,-0.00174481,0.00193657
-4.0,0.00235123,-0.00165779,0.00074998,-0.00069423
-4.5,-0.00474004,0.00470221,0.00299898,-0.00280158
-5.0,-0.00237578,0.00309615,0.00135060,-0.00122428
-5.5,-0.00075905,0.00120982,0.00061499,-0.00047172
-6.0,-0.00546053,0.00582151,0.00167131,-0.00148198
-6.5,-0.00556060,0.00603497,0.00353701,-0.00334314
-7.0,-0.00141655,0.00185960,0.00139158,-0.00152422
-7.5,0.00123599,-0.00081235,-0.00254073,0.00280497
-8.0,-0.00076991,0.00125146,-0.00077421,0.00092792
-8.5,-0.00149585,0.00188709,-0.00097483,0.00113794
-9.0,-0.00138271,0.00178324,-0.00089724,0.00111930
-9.5,-0.00269812,0.00317093,0.00356517,-0.00334111
-10.0,0.00136378,-0.00110982,0.00069915,-0.00068558
-10.5,0.00048947,-0.00018203,0.00009710,-0.00003064
-11.0,-0.00118332,0.00178712,0.00046070,-0.00029709
-11.5,-0.00058376,0.00101904,-0.00036601,0.00063333
-12.0,0.00290396,-0.00251557,-0.00114737,0.00115690
-12.5,0.00662310,-0.00620777,0.00027197,-0.00007843
-13.0,0.00419094,-0.00405393,-0.00385306,0.00390490
-13.5,0.00472386,-0.00406220,-0.00739908,0.00746669
-14.0,0.00432928,-0.00392782,-0.00224615,0.00235321
-14.5,0.00424682,-0.00376093,-0.00389562,0.00382525
-15.0,0.00516055,-0.00475047,-0.00615690,0.00617962
-15.5,0.00182633,-0.00156122,-0.00436355,0.00459682
-16.0,0.00415467,-0.00359453,-0.00316429,0.00336557
-16.5,0.00255396,-0.00196156,-0.00230236,0.00244186
-17.0,0.00119765,-0.00105082,-0.00140885,0.00165329
-17.5,0.00379652,-0.00326242,0.00130988,-0.00109081
-18.0,0.00439306,-0.00402410,0.00356481,-0.00333260
-18.5,0.00237278,-0.00179485,0.00767746,-0.00757821
-19.0,-0.00176370,0.00210178,0.00408771,-0.00395428
-19.5,-0.00222461,0.00264474,0.00196853,-0.00188365
-20.0,-0.00327431,0.00369245,0.00441410,-0.00424136
-20.5,-0.00478146,0.00498038,0.00391585,-0.00383951
-21.0,-0.00543129,0.00618698,0.00380432,-0.00346633
-21.5,-0.00601125,0.00629341,0.00533908,-0.00516975
