RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,Rozmarin Jerusalem
Borehole,15 N
Probe Serial#,38560000,Cal Date (m/d/y),12/22/2025
Reel Serial#,54530000
Reading Date(m/d/y),01/29/2026,09:27:01
Depth,-14.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01319481,-0.01245520,0.03201749,-0.03185927
-1.0,0.00613848,-0.00575716,0.02230708,-0.02243089
-1.5,-0.00106554,0.00153537,0.00955736,-0.00959643
-2.0,-0.00554232,0.00636044,0.00093352,-0.00077817
-2.5,-0.00895030,0.00983788,-0.00474542,0.00479157
-3.0,-0.00988706,0.01064829,-0.00768835,0.00802580
-3.5,-0.00922575,0.01002590,-0.00929225,0.00955818
-4.0,-0.00829580,0.00911212,-0.00975522,0.00999977
-4.5,-0.00677826,0.00767304,-0.00925083,0.00933931
-5.0,-0.00565634,0.00649273,-0.00820719,0.00840370
-5.5,-0.00514640,0.00593398,-0.00671311,0.00697009
-6.0,-0.00188258,0.00278961,-0.00285988,0.00307557
-6.5,-0.00131497,0.00217057,-0.00301362,0.00314627
-7.0,-0.00114955,0.00198541,-0.00360978,0.00385164
-7.5,-0.00063946,0.00147158,-0.00534351,0.00550577
-8.0,-0.00018956,0.00103111,-0.00704981,0.00720473
-8.5,0.00046319,0.00044021,-0.00910888,0.00912898
-9.0,0.00210020,-0.00133132,-0.01236425,0.01271703
-9.5,0.00154370,-0.00079174,-0.01204194,0.01229751
-10.0,0.00061616,0.00024417,-0.01115379,0.01140240
-10.5,-0.00065981,0.00152016,-0.00968765,0.00973256
-11.0,-0.00147386,0.00228011,-0.00805242,0.00826612
-11.5,-0.00173599,0.00254841,-0.00699160,0.00716192
-12.0,-0.00080731,0.00160618,-0.00729195,0.00749437
-12.5,0.00045287,0.00031121,-0.00800699,0.00814205
-13.0,0.00171778,-0.00095727,-0.00854978,0.00869616
-13.5,0.00339552,-0.00256394,-0.00764348,0.00793200
-14.0,0.00403050,-0.00333238,-0.00706533,0.00720234
