RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,rozmarin
Borehole,Borehole_15
Probe Serial#,DP15430000
Reel Serial#,DR26840000
Reading Date(m/d/y),07/29/2025,10:18:35
Depth,-14.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,Omer
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01539329,-0.01534764,-0.00198373,0.00195576
-1.0,0.00562998,-0.00546996,0.00330182,-0.00345342
-1.5,0.00241150,-0.00231354,0.00503317,-0.00515116
-2.0,-0.00689239,0.00700372,0.01034989,-0.01035111
-2.5,-0.00702868,0.00720019,0.01037618,-0.01038011
-3.0,-0.00840474,0.00861270,0.00993065,-0.01004638
-3.5,-0.00985642,0.01003181,0.00884064,-0.00897283
-4.0,-0.00983998,0.00990247,0.00834574,-0.00845899
-4.5,-0.00857524,0.00874239,0.00634544,-0.00645209
-5.0,-0.00808182,0.00825215,0.00595676,-0.00606720
-5.5,-0.00680748,0.00630652,0.00540490,-0.00535523
-6.0,-0.00277013,0.00291403,0.00213556,-0.00223519
-6.5,-0.00298626,0.00318132,0.00169704,-0.00182048
-7.0,-0.00380547,0.00397552,0.00150339,-0.00161263
-7.5,-0.00559082,0.00574407,0.00088872,-0.00098539
-8.0,-0.00714828,0.00735418,0.00057434,-0.00067708
-8.5,-0.01071663,0.01091063,-0.00110628,0.00117246
-9.0,-0.01215225,0.01231222,-0.00188124,0.00161136
-9.5,-0.01201801,0.01215990,-0.00105461,0.00096089
-10.0,-0.01112303,0.01130857,-0.00026687,0.00015063
-10.5,-0.00948392,0.00969225,0.00113627,-0.00120706
-11.0,-0.00776598,0.00787338,0.00185029,-0.00197356
-11.5,-0.00678799,0.00694131,0.00248555,-0.00225652
-12.0,-0.00759520,0.00736402,0.00122382,-0.00136769
-12.5,-0.00823309,0.00844421,-0.00068212,0.00057244
-13.0,-0.00848919,0.00868460,-0.00141068,0.00132816
-13.5,-0.00759380,0.00779173,-0.00314346,0.00302560
-14.0,-0.00706234,0.00725006,-0.00369366,0.00360271
