RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E-16
Borehole,15
Probe Serial#,23720000,Cal Date (m/d/y),06/05/2023
Reel Serial#,32500000
Reading Date(m/d/y),07/20/2025,10:45:24
Depth,-14.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.0312532,-0.0319148,-0.0121477,0.0117385
-1.0,0.0214313,-0.0214663,-0.0055254,0.0050329
-1.5,0.0085588,-0.0089144,0.0015626,-0.0014217
-2.0,0.0001516,-0.0002876,0.0060749,-0.0061952
-2.5,-0.0055006,0.0052298,0.0097262,-0.0091065
-3.0,-0.0083795,0.0081236,0.0096572,-0.010297
-3.5,-0.0098467,0.0094384,0.0092682,-0.0091399
-4.0,-0.0102394,0.0098418,0.0084402,-0.0081088
-4.5,-0.0095309,0.0091887,0.0069008,-0.0068823
-5.0,-0.0084196,0.0081006,0.0062566,-0.0060725
-5.5,-0.0071726,0.0064551,0.0052466,-0.0050354
-6.0,-0.0031049,0.0028329,0.0019417,-0.002166
-6.5,-0.0033277,0.0029347,0.0018212,-0.0015723
-7.0,-0.0040578,0.0036788,0.0018103,-0.0015377
-7.5,-0.0058062,0.005468,0.0011142,-0.0010711
-8.0,-0.0075234,0.0071091,0.0004942,-0.0006704
-8.5,-0.0097218,0.0092676,0.0000109,0.0005134
-9.0,-0.0124226,0.0120176,-0.0021265,0.0017876
-9.5,-0.0122895,0.0119935,-0.0012293,0.0011902
-10.0,-0.0113484,0.011048,-0.0000222,0.0000449
-10.5,-0.0097794,0.009437,0.0008773,-0.0010485
-11.0,-0.0083006,0.0078943,0.0015989,-0.0016888
-11.5,-0.0070782,0.006684,0.0023826,-0.0019108
-12.0,-0.0079486,0.0075606,0.0014126,-0.0013041
-12.5,-0.0082833,0.0079144,-0.000327,0.0002182
-13.0,-0.0087606,0.0083755,-0.0016692,0.0014268
-13.5,-0.0079292,0.0074864,-0.0031787,0.0031105
-14.0,-0.0072592,0.0069011,-0.0038601,0.003896


