RST Digital Inclinometer Data
File Version,2.21
File Type,Digital Inclinometer
Site,rozmarin
Borehole,Borehole15
Probe Serial#,DP22000000,Cal Date (m/d/y),03/11/2019
Reel Serial#,DR26840000
Reading Date(m/d/y),01/21/2025,12:28:47
Depth,-14.0,0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,Joshua
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01880405,-0.01896113,-0.00404258,0.00388793
-1.0,0.00762126,-0.00769748,0.00225309,-0.0022885
-1.5,0.00263053,-0.00275252,0.00492504,-0.00506096
-2.0,-0.0062131,0.00605513,0.00996779,-0.01009582
-2.5,-0.00690533,0.00677495,0.01015509,-0.01028676
-3.0,-0.00834489,0.00845498,0.01008996,-0.01028263
-3.5,-0.00985491,0.00987165,0.008999,-0.00919489
-4.0,-0.0098215,0.00979862,0.00862757,-0.00876002
-4.5,-0.00875519,0.00876206,0.00656807,-0.0066606
-5.0,-0.00823953,0.00825688,0.00600334,-0.00619573
-5.5,-0.00670333,0.00694181,0.00537118,-0.00539323
-6.0,-0.00275873,0.00282812,0.00219731,-0.00231512
-6.5,-0.00312697,0.00313358,0.00165099,-0.00185373
-7.0,-0.00384701,0.00381966,0.00142752,-0.00161151
-7.5,-0.005557,0.00561651,0.00098068,-0.00117872
-8.0,-0.0071531,0.00719774,0.0005183,-0.00070825
-8.5,-0.01078591,0.01073183,-0.00076985,0.00063862
-9.0,-0.01253056,0.01193064,-0.00160357,0.00154998
-9.5,-0.01211862,0.01211608,-0.0011769,0.00097045
-10.0,-0.0111997,0.01124424,-0.00014949,-0.00000828
-10.5,-0.00970697,0.00963428,0.00101561,-0.00120293
-11.0,-0.00790268,0.00792733,0.00185609,-0.00200335
-11.5,-0.00694129,0.00683277,0.00202825,-0.00223037
-12.0,-0.00736829,0.00744389,0.00119431,-0.00114383
-12.5,-0.00823458,0.00822123,-0.00064054,0.00045006
-13.0,-0.00861201,0.00856174,-0.00145511,0.00126155
-13.5,-0.00765187,0.00769782,-0.00311278,0.00303732
-14.0,-0.00708423,0.00705563,-0.00376722,0.00357118
