RST Digital Inclinometer Data
File Version,2.21
File Type,Digital Inclinometer
Site,rozmarin
Borehole,Borehole15
Probe Serial#,DP22000000,Cal Date (m/d/y),03/11/2019
Reel Serial#,DR26840000
Reading Date(m/d/y),01/21/2025,12:40:30
Depth,-14.0,0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,Joshua
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,-0.00408513,0.00384551,-0.01894235,0.01871775
-1.0,0.00225257,-0.00230795,-0.00769440,0.00759068
-1.5,0.00495240,-0.00507962,-0.00276028,0.00260307
-2.0,0.00995902,-0.01014569,0.00594220,-0.00622895
-2.5,0.01017646,-0.01028294,0.00669585,-0.00684218
-3.0,0.01010741,-0.01028847,0.00837016,-0.00834897
-3.5,0.00904185,-0.00919555,0.00983683,-0.00981582
-4.0,0.00865486,-0.00876865,0.00977429,-0.00981488
-4.5,0.00653079,-0.00665754,0.00870416,-0.00872605
-5.0,0.00599971,-0.00620128,0.00821224,-0.00821865
-5.5,0.00540673,-0.00538581,0.00686753,-0.00668153
-6.0,0.00220830,-0.00232539,0.00281831,-0.00275161
-6.5,0.00166610,-0.00186296,0.00314298,-0.00311830
-7.0,0.00144168,-0.00162695,0.00382427,-0.00386052
-7.5,0.00098537,-0.00118108,0.00558598,-0.00557957
-8.0,0.00053374,-0.00070162,0.00721393,-0.00717624
-8.5,-0.00075432,0.00063741,0.01070624,-0.01077702
-9.0,-0.00155857,0.00155358,0.01191505,-0.01254173
-9.5,-0.00113200,0.00094938,0.01210900,-0.01212626
-10.0,-0.00011219,-0.00004079,0.01121477,-0.01120385
-10.5,0.00102634,-0.00122807,0.00959687,-0.00963889
-11.0,0.00187801,-0.00202044,0.00787015,-0.00788633
-11.5,0.00206556,-0.00223755,0.00684298,-0.00692599
-12.0,0.00120376,-0.00116888,0.00742564,-0.00742068
-12.5,-0.00061658,0.00043562,0.00823320,-0.00822793
-13.0,-0.00143088,0.00125460,0.00855391,-0.00862949
-13.5,-0.00313139,0.00303618,0.00767900,-0.00765957
-14.0,-0.00375523,0.00356413,0.00709721,-0.00711123
