RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,Rozmarin Jerusalem
Borehole,15 N
Probe Serial#,38560000,Cal Date (m/d/y),12/22/2025
Reel Serial#,54530000
Reading Date(m/d/y),03/09/2026,10:32:24
Depth,-14.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.01313012,-0.01245659,0.03204825,-0.03179441
-1.0,0.00594340,-0.00575960,0.02216422,-0.02233065
-1.5,-0.00114433,0.00151871,0.00940017,-0.00947778
-2.0,-0.00554362,0.00629947,0.00080588,-0.00061988
-2.5,-0.00892416,0.00973116,-0.00486408,0.00498895
-3.0,-0.00984976,0.01056101,-0.00783012,0.00817386
-3.5,-0.00918909,0.00989449,-0.00947629,0.00969396
-4.0,-0.00828637,0.00903682,-0.00986757,0.01013023
-4.5,-0.00682510,0.00761714,-0.00931166,0.00945155
-5.0,-0.00569993,0.00645015,-0.00826897,0.00845831
-5.5,-0.00520127,0.00587560,-0.00681623,0.00700258
-6.0,-0.00194689,0.00276718,-0.00290055,0.00314232
-6.5,-0.00136229,0.00213023,-0.00303499,0.00320728
-7.0,-0.00118260,0.00192298,-0.00366253,0.00386740
-7.5,-0.00067348,0.00139298,-0.00540172,0.00552505
-8.0,-0.00022041,0.00095655,-0.00705324,0.00724297
-8.5,0.00043106,0.00036307,-0.00909695,0.00916882
-9.0,0.00208456,-0.00136043,-0.01237791,0.01269985
-9.5,0.00151560,-0.00084962,-0.01208096,0.01227903
-10.0,0.00056087,0.00020461,-0.01113487,0.01141959
-10.5,-0.00068940,0.00147181,-0.00964045,0.00974998
-11.0,-0.00150309,0.00221499,-0.00805971,0.00825663
-11.5,-0.00177231,0.00248326,-0.00702484,0.00717197
-12.0,-0.00082781,0.00157646,-0.00729250,0.00752261
-12.5,0.00042210,0.00029830,-0.00797365,0.00816871
-13.0,0.00169998,-0.00098112,-0.00856351,0.00867042
-13.5,0.00336577,-0.00258585,-0.00767385,0.00792085
-14.0,0.00304535,-0.00333478,-0.00636967,0.00720498
