RST Digital Inclinometer Data
File Version,2.20
File Type,Digital Inclinometer
Site,E-16
Borehole,15
Probe Serial#,23720000,Cal Date (m/d/y),06/05/2023
Reel Serial#,32500000
Reading Date(m/d/y),07/20/2025,10:14:40
Depth,-14.0,-0.5
Interval,0.5
Depth Units,meters
Reading Units,meters
Operator,
Comment:
Comment End:
Offset Correction,0.000000,Incline Angle,0.00

Depth,Face A+,Face A-,Face B+,Face B-

-0.5,0.031207,-0.0318802,-0.0128628,0.0117841
-1.0,0.0212472,-0.0214495,-0.0057107,0.0051161
-1.5,0.0083651,-0.0089578,0.0019006,-0.001497
-2.0,0.0000437,-0.0004486,0.0062546,-0.0059555
-2.5,-0.0055277,0.0051348,0.0097257,-0.0091986
-3.0,-0.0084073,0.0080648,0.0100301,-0.0103047
-3.5,-0.0098827,0.0095573,0.0097889,-0.00915
-4.0,-0.010252,0.0098348,0.008739,-0.0080421
-4.5,-0.0095088,0.0091211,0.0068986,-0.0070762
-5.0,-0.0084126,0.0080469,0.0060778,-0.0060938
-5.5,-0.0071528,0.0065326,0.0052819,-0.0050918
-6.0,-0.0030991,0.0028762,0.0021371,-0.0021921
-6.5,-0.0033401,0.0029109,0.0018811,-0.001632
-7.0,-0.0040686,0.0035668,0.0016454,-0.0014495
-7.5,-0.0058705,0.0053982,0.0010915,-0.0009571
-8.0,-0.0075687,0.0070945,0.0007203,-0.000388
-8.5,-0.0098797,0.0092601,0.000147,0.0004284
-9.0,-0.0123173,0.0120035,-0.0020674,0.0015929
-9.5,-0.0122791,0.0119215,-0.0012104,0.0010373
-10.0,-0.0113909,0.0110338,-0.0001792,0.0002715
-10.5,-0.0097794,0.0094195,0.001171,-0.0010625
-11.0,-0.0082844,0.0079419,0.0019616,-0.0015234
-11.5,-0.0071248,0.0066819,0.0023084,-0.0021511
-12.0,-0.0078768,0.0074893,0.0011884,-0.0014208
-12.5,-0.0083338,0.0078978,-0.0002027,0.000017
-13.0,-0.0087385,0.0083958,-0.0015274,0.0012752
-13.5,-0.0079048,0.0074789,-0.00292281,0.0030653
-14.0,-0.0072515,0.006896,-0.0036695,0.0039087


